% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.602298206e+001 +7.602298206e+001 -2.652701794e+001 -2.652701794e+001 +3.5058e+000 +4.2206e+000 +2.5874e+000 +4.2600e+000 +3.6604e-001 -4.1957e+000 +1.7964e-001 -4.2360e+000 -4.3802e+000 -3.1614e+000 +3.6981e+000 -3.4547e+000 +1.7197e+000 -4.6129e+000 -5.9422e-001 -1.4389e+000 -1.9776e+000 +3.0198e-001 -3.5770e+000 -4.6050e+000
7 +5.061203370e+001 +5.061203370e+001 -5.193796630e+001 -5.193796630e+001 -1.5531e+000 +2.4119e+000 -4.8572e+000 -4.8236e+000 +3.4607e+000 -3.3086e+000 +2.6808e+000 -7.1408e-001 -2.6916e+000 +4.7209e+000 +1.5141e-004 +1.6593e+000 +4.6838e+000 +1.7601e-001 -3.0473e+000 -3.8636e+000 -1.3102e+000 -1.4135e+000 +3.1328e+000 -3.8872e+000
10 +3.736314368e+001 +3.736314368e+001 -6.518685632e+001 -6.518685632e+001 +4.3040e+000 -1.8933e+000 -4.4920e+000 -2.3215e+000 +1.6713e+000 +2.7026e+000 +2.6269e+000 +2.5125e+000 +4.5663e+000 +2.7843e+000 -1.3761e+000 +4.6032e+000 -8.8013e-001 +2.0950e+000 -3.3626e+000 -2.2767e+000 -8.4308e-001 +1.4059e+000 +7.6576e-001 +2.2606e-001
30 +2.490709208e+001 +2.490709208e+001 -7.764290792e+001 -7.764290792e+001 +3.3008e+000 +2.8487e+000 +3.4657e-001 +1.4952e+000 -1.3884e+000 +2.6239e+000 +1.2624e+000 +2.7130e+000 -1.7224e-001 -3.9585e+000 +3.7935e+000 -2.0580e+000 +1.0933e+000 +7.2571e-001 -3.1931e+000 +3.0462e+000 -1.2512e+000 -4.8159e+000 -9.6031e-001 +4.3698e-002
181 +1.246759447e+001 +1.246759447e+001 -9.008240553e+001 -9.008240553e+001 -2.6185e+000 -1.5665e+000 -1.8412e+000 -1.4331e+000 -1.6951e+000 -3.3988e+000 -1.0135e+000 +1.0652e+000 +1.6521e+000 +3.3437e+000 -1.4593e+000 -4.7859e-001 -4.5625e-001 +1.8979e+000 +3.4475e+000 -4.2808e-001 +8.1704e-001 +1.4203e+000 -3.0293e-001 -3.9254e-001
643 +9.941561869e+000 +9.941561869e+000 -9.260843813e+001 -9.260843813e+001 -1.2761e+000 -1.3981e+000 -1.1616e+000 -1.9037e+000 -1.3269e+000 -1.2934e+000 -1.7572e+000 +9.6128e-001 +1.0527e+000 +3.5445e+000 +1.5511e+000 +5.1643e-001 +1.1933e+000 +1.3637e-001 +1.6784e+000 -2.5721e+000 +2.2590e-001 +3.7903e-001 +4.7779e-001 +2.0835e-001
31245 +5.608472565e+000 +5.608472565e+000 -9.694152743e+001 -9.694152743e+001 +1.6728e+000 -1.4344e+000 -1.0777e+000 +1.2995e+000 -1.6837e+000 +1.9265e-001 -1.3866e+000 +3.9976e-002 -1.3881e+000 -9.3591e-001 -2.0615e+000 -1.4197e+000 -3.8116e-002 -1.3306e+000 -1.3104e+000 +2.2214e-002 -2.8144e+000 -1.9260e+000 -8.7112e-001 +1.3414e+000
% function evaluation | noise-free fitness - Fopt (7.169000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.760170249e+001 +8.760170249e+001 +1.592917025e+002 +1.592917025e+002 -2.0944e+000 +3.8938e-001 +4.1103e+000 +4.3045e+000 +3.9441e+000 -2.7854e+000 +1.5518e+000 -3.4916e+000 -2.8373e+000 -1.3469e+000 -5.8215e-001 +4.1405e+000 -4.4204e+000 +4.2037e+000 +4.7745e+000 -4.5014e+000 +5.5618e-001 +2.0607e+000 -3.6028e+000 -4.3290e+000
4 +5.358183946e+001 +5.358183946e+001 +1.252718395e+002 +1.252718395e+002 -2.5355e+000 -3.0935e+000 -1.2187e+000 -3.7123e+000 +3.0261e+000 +4.3573e+000 +3.4382e+000 +1.1174e+000 -3.7579e+000 +8.4091e-001 +1.5146e+000 +3.5339e+000 -2.1988e+000 +2.3632e+000 -2.4824e+000 +2.1062e-001 -3.8984e+000 -2.9166e+000 +3.7901e-001 -1.5933e+000
15 +2.870314742e+001 +2.870314742e+001 +1.003931474e+002 +1.003931474e+002 +2.4737e+000 -3.5726e+000 +1.6755e+000 +2.3027e+000 -3.6642e+000 -4.5304e+000 +2.6715e+000 -1.2564e-001 +1.4702e+000 +3.7923e+000 -1.6941e+000 +7.7636e-002 +1.0279e+000 -3.0923e+000 +2.1654e+000 +2.0999e+000 +1.0816e+000 -5.6149e-001 +3.8051e-001 -1.2363e-001
19 +2.327324087e+001 +2.327324087e+001 +9.496324087e+001 +9.496324087e+001 -4.7752e-001 +1.3283e+000 +7.9941e-001 -8.0590e-001 +4.9420e-001 +8.0786e-001 +3.9258e+000 +7.8171e-001 +7.3236e-001 -1.7404e+000 +3.0729e+000 +3.2421e+000 -1.9755e+000 +4.2897e+000 -1.1101e-001 -4.2128e+000 +3.6408e+000 -2.0281e+000 -4.6887e-001 -9.5764e-001
215 +1.454311882e+001 +1.454311882e+001 +8.623311882e+001 +8.623311882e+001 +1.0982e+000 +8.5562e-001 -1.2239e+000 +3.5222e+000 +2.2236e-001 -1.4489e+000 +9.6842e-001 +1.7326e+000 +3.0986e+000 -1.7446e+000 +2.9063e+000 +2.3572e+000 -2.8123e-002 +2.0486e+000 +9.5205e-001 +1.1307e+000 +1.5949e-001 +4.2649e-001 +2.3997e+000 +6.6997e-001
634 +9.394818793e+000 +9.394818793e+000 +8.108481879e+001 +8.108481879e+001 +6.8686e-001 +1.4342e+000 +1.5668e+000 -5.2953e-001 +1.0854e+000 -6.9332e-001 +1.6555e+000 +2.0527e+000 +2.5024e+000 +7.5645e-001 +9.6763e-001 +3.1952e+000 -1.0805e+000 +5.9709e-001 +1.0494e+000 -1.0197e+000 +9.6016e-002 -2.6311e-001 +2.1317e-001 +2.6581e-001
1016 +5.388516162e+000 +5.388516162e+000 +7.707851616e+001 +7.707851616e+001 +4.5644e-001 +1.9079e+000 +9.1712e-001 -9.4878e-001 +1.3277e+000 -1.3077e+000 +8.6566e-001 +1.8424e+000 +2.2291e+000 +8.9220e-001 +1.4817e+000 +1.7362e+000 -1.3134e-001 +1.1171e+000 +5.0447e-001 -1.2609e+000 +9.3533e-001 +2.8610e-001 -1.1441e-001 +1.2164e+000
