% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.546791629e+001 +1.546791629e+001 +2.233791629e+001 +2.233791629e+001 +4.7254e+000 +3.2797e+000 +2.0937e+000 +8.7487e-001 +3.9384e+000 -3.4169e+000 +4.1991e+000 -1.1940e-001 +8.6699e-001 -1.0521e+000 -4.6532e+000 +3.6966e+000 -1.1475e+000 +3.6313e+000 -4.9396e+000 -1.5330e+000 -8.5569e-001 -2.8873e+000 -7.7379e-001 +9.7181e-001
3 +6.051372387e+000 +6.051372387e+000 +1.292137239e+001 +1.292137239e+001 +1.4126e-002 +1.9850e+000 -4.9449e+000 -4.7700e+000 +2.6074e+000 +4.9000e+000 +2.4118e+000 -1.1212e+000 +3.5252e+000 +8.8980e-001 -4.4390e+000 -4.8595e+000 -3.4664e+000 -3.2907e+000 +2.1641e+000 -1.9886e+000 +8.6090e-002 -2.1388e+000 +8.7568e-001 +1.1735e+000
913 +3.902423323e+000 +3.902423323e+000 +1.077242332e+001 +1.077242332e+001 -1.6671e+000 +6.2291e+000 -1.8963e+000 -2.7916e+000 -3.4118e+000 +1.1259e+000 +3.3630e-001 -4.3334e+000 -1.6696e+000 -6.2398e-001 +1.2139e+000 +3.3245e+000 +3.6661e+000 -1.3214e+000 -4.8631e+000 +8.2285e-001 +3.9933e+000 -2.8136e+000 -3.1056e+000 -4.5169e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.863157868e+000 +8.863157868e+000 +8.873157868e+000 +8.873157868e+000 -4.7552e+000 -3.6873e+000 +4.5974e+000 -1.5444e+000 -1.9381e+000 +3.0210e+000 +1.0199e+000 +1.2369e+000 +2.5008e+000 +4.8344e+000 +4.6593e+000 +3.9559e+000 -3.3448e+000 +4.9789e+000 -9.8542e-001 +5.3640e-001 -2.2606e+000 +1.8112e+000 +2.6298e-002 +1.5635e+000
23 +5.116705541e+000 +5.116705541e+000 +5.126705541e+000 +5.126705541e+000 +4.6213e+000 +1.2199e+000 -4.1330e+000 -2.3819e+000 -4.1899e+000 -8.5711e-001 -2.7794e+000 -4.0587e+000 +3.0304e+000 +2.1451e+000 +4.1634e+000 -4.4194e+000 -4.9594e+000 +3.1817e+000 +3.4660e-001 -5.6168e-002 -3.9415e+000 +1.7354e+000 +3.0022e+000 +2.1040e+000
7073 +2.557047133e+000 +2.557047133e+000 +2.567047133e+000 +2.567047133e+000 -2.1273e+000 +4.5548e+000 +4.0170e+000 -9.2836e-001 +4.0786e+000 -1.6132e+000 -2.1191e+000 +3.7631e+000 -3.4480e+000 +4.6261e+000 -1.9391e-001 +3.0876e+000 +4.4768e+000 -4.2495e+000 -2.1365e+000 +2.6721e-001 +1.4530e+000 +3.1173e+000 -2.3249e+000 +1.3402e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926241904e+001 +1.926241904e+001 -1.113475810e+002 -1.113475810e+002 -1.0446e+000 +1.0594e+000 -4.4873e+000 -1.2581e+000 +4.2339e+000 +2.4792e+000 -3.4328e+000 -3.2422e+000 +2.4767e+000 +4.4691e+000 +3.7631e+000 +1.3926e-001 +2.5273e+000 +9.7293e-001 -2.6586e+000 +3.8444e+000 -1.4338e+000 +3.6256e+000 +1.6254e+000 -1.2676e+000
3 +4.674019727e+000 +4.674019727e+000 -1.259359803e+002 -1.259359803e+002 -1.0447e+000 +4.5033e-002 -2.5344e+000 +3.6418e+000 -3.4122e+000 +4.3706e+000 +3.4433e-001 -2.0573e+000 -4.5365e+000 -3.9577e+000 +6.9276e-001 +2.2876e+000 -4.2213e+000 +4.5288e+000 -4.9065e+000 +3.5496e+000 +4.2731e+000 -4.2712e+000 -3.2775e+000 +1.1132e+000
342 +2.892814294e+000 +2.892814294e+000 -1.277171857e+002 -1.277171857e+002 +3.8204e+000 +4.1851e+000 +3.0617e+000 +2.5442e+000 +6.8883e-001 +2.6305e+000 +4.5663e+000 -4.3292e+000 +2.5106e+000 -2.7509e+000 +4.4144e+000 +3.1049e+000 -2.0631e+000 +5.3312e+000 +3.5105e+000 +1.6539e+000 -2.3554e+000 -3.8910e+000 +2.3211e+000 +1.2200e+000
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.794461375e+001 +1.794461375e+001 -2.051753862e+002 -2.051753862e+002 +8.9757e-002 +9.6024e-001 +2.4225e-001 -1.7256e+000 -3.7387e+000 -1.6813e+000 +2.2327e+000 +1.7449e+000 +3.5227e+000 +4.5729e+000 +1.7178e+000 -3.3469e+000 -1.2626e+000 +3.7797e-001 -3.0598e+000 +6.5086e-001 +3.2524e+000 -4.0911e+000 -3.0950e+000 -3.6419e+000
4 +1.568418835e+001 +1.568418835e+001 -2.074358116e+002 -2.074358116e+002 -4.5290e+000 +4.2616e+000 +4.7222e+000 -1.6781e+000 +4.3207e+000 -4.5772e+000 -3.4355e+000 -4.4168e+000 +2.7826e+000 +4.7973e+000 +1.8315e-001 -4.6811e+000 +3.5823e+000 +7.2620e-001 -1.4835e+000 +2.0100e+000 -2.0803e+000 +2.3477e+000 -4.0179e+000 +3.2513e+000
13 +9.647717953e+000 +9.647717953e+000 -2.134722820e+002 -2.134722820e+002 +2.9314e+000 -2.9897e+000 -3.4279e+000 +3.9958e+000 -3.2289e+000 -3.6000e-001 -4.3769e+000 +6.0130e-001 -3.7844e+000 +2.7762e+000 +1.9719e+000 -1.7864e+000 -2.7468e-001 +3.8727e+000 +6.6062e-001 +2.5919e+000 -4.4268e+000 -4.1891e+000 -3.0317e+000 +1.1738e+000
87 +5.979959003e+000 +5.979959003e+000 -2.171400410e+002 -2.171400410e+002 -2.5886e+000 +4.1868e+000 -2.0309e-001 -2.4014e+000 +1.8752e+000 +1.7740e+000 +2.5253e+000 +2.3268e+000 -4.6973e+000 -1.4936e+000 +1.9747e+000 -1.5336e+000 -2.8416e+000 +2.0745e+000 -4.2802e+000 -2.8333e-001 +2.9575e+000 +1.2580e+000 -1.9308e+000 +1.7790e+000
134 +3.896118828e+000 +3.896118828e+000 -2.192238812e+002 -2.192238812e+002 -7.4526e-002 +3.0940e+000 -2.5543e-001 +1.9993e+000 -3.1741e-001 +3.5602e+000 -3.5095e+000 -4.3270e+000 +1.4486e+000 -3.7895e-001 -3.7942e+000 +4.7117e+000 +1.6202e+000 +7.7589e-001 +3.7006e-001 -5.1397e+000 +1.3533e+000 -2.0167e+000 -3.6454e+000 -8.6448e-001
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.252919900e+001 +1.252919900e+001 -3.190080100e+001 -3.190080100e+001 -4.8886e+000 -4.5880e+000 +1.9341e+000 +1.3520e+000 +2.5750e+000 -1.2588e+000 +1.8920e+000 -2.9668e+000 +2.0374e-003 +3.6195e+000 -2.8955e+000 +4.5838e-002 -3.8561e+000 +3.8240e+000 -4.9050e+000 +1.8160e+000 -1.6309e+000 -4.1281e+000 +2.8007e+000 +2.2085e+000
9 +6.527535276e+000 +6.527535276e+000 -3.790246472e+001 -3.790246472e+001 +4.6688e+000 +3.4464e-001 +8.7051e-001 -1.0601e+000 -2.1450e+000 -4.6734e+000 +2.8045e+000 +1.3574e+000 -1.2930e-001 -4.9675e+000 +4.0807e+000 +1.7871e+000 +4.5036e-001 -3.5861e-001 +3.4935e+000 -4.7421e+000 +4.3713e+000 -2.5505e+000 +8.5051e-001 +8.1506e-002
13 +5.496274222e+000 +5.496274222e+000 -3.893372578e+001 -3.893372578e+001 -4.0976e+000 -1.3208e+000 +1.3142e+000 +4.9108e+000 +4.4369e+000 +3.4022e+000 -8.0012e-001 +1.9572e+000 +4.8828e+000 +2.3478e-001 +4.5557e-002 -2.1214e+000 +7.6289e-001 +4.5489e+000 +4.3539e+000 -3.3768e+000 -2.9472e+000 -3.6336e+000 -2.0183e+000 -1.6665e+000
4910 +3.643026831e+000 +3.643026831e+000 -4.078697317e+001 -4.078697317e+001 -2.4059e+000 +2.3526e+000 -2.5794e+000 -1.6007e+000 +2.0272e+000 +2.6893e+000 -1.1612e+000 +4.6115e+000 +1.0570e+000 -2.9453e+000 -1.7406e+000 -2.9811e+000 +2.6074e+000 -9.3396e-001 +4.4744e+000 +7.9310e-001 +3.9399e+000 -3.5779e+000 +7.2389e-001 +1.6207e+000
% function evaluation | noise-free fitness - Fopt (1.994000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
