% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.281955932e+002 +8.281955932e+002 +9.308055932e+002 +9.308055932e+002 -2.9436e+000 -3.7874e+000 +3.5584e-001 -6.3375e-001 +3.5266e+000 +4.9126e+000 +1.3283e-002 +4.1448e+000 +4.0113e+000 +3.9707e+000 +4.2351e+000 -3.2951e+000 +4.5948e+000 -3.4156e+000 +3.4848e+000 -1.3712e+000 +3.9104e+000 -3.6948e+000 -2.1161e+000 -1.3098e+000
21 +5.993111791e+002 +5.993111791e+002 +7.019211791e+002 +7.019211791e+002 -6.4930e-001 -2.9000e+000 +2.7734e+000 -1.1103e+000 -2.4860e+000 -4.0612e+000 +4.8122e+000 +1.5703e+000 -7.8305e-001 -2.0408e+000 +1.6199e+000 -1.2105e+000 +2.1872e+000 +4.2170e-001 -2.8190e+000 -1.4405e+000 -1.2593e+000 -1.1590e+000 -1.7779e+000 -3.9620e-001
894 +3.786439593e+002 +3.786439593e+002 +4.812539593e+002 +4.812539593e+002 -1.0961e-001 +2.1724e+000 -1.2737e+000 -7.7810e-001 -1.4575e+000 +1.2263e+000 -8.8136e-001 -1.4722e+000 -4.9264e-001 +2.2736e+000 -2.7549e-001 -9.2062e-001 +1.9015e+000 -2.2263e+000 -2.9123e+000 -2.4478e+000 -2.9407e+000 -1.3647e+000 +3.0762e+000 +3.3068e+000
3180 +2.392940887e+002 +2.392940887e+002 +3.419040887e+002 +3.419040887e+002 +3.4753e+000 -6.0579e-001 -2.2574e+000 +7.7111e-001 -5.3721e-002 -1.1992e+000 -1.2152e+000 -1.1251e+000 -1.2276e+000 +6.2702e-001 -5.8984e-001 -3.3987e-001 -2.7535e+000 +3.2652e+000 +2.9937e-001 -3.1067e-001 -3.3583e+000 -2.0330e+000 +1.5369e+000 +1.6641e+000
14468 +1.517918320e+002 +1.517918320e+002 +2.544018320e+002 +2.544018320e+002 +8.3228e-001 +2.0146e+000 -2.3181e+000 +7.2201e-001 -1.6895e+000 -6.1889e-001 -1.5994e+000 -3.0174e+000 -1.4013e+000 +1.4229e+000 -1.0974e+000 -1.2046e+000 -1.4798e+000 +1.5545e+000 -1.2720e+000 -1.7014e+000 -2.4842e-001 -1.1006e+000 +1.3759e+000 +2.1173e+000
679340 +9.935039861e+001 +9.935039861e+001 +2.019603986e+002 +2.019603986e+002 +1.0681e+000 +9.0680e-001 -1.6350e+000 +1.5569e+000 -1.2358e+000 -8.9076e-001 -9.9936e-001 -1.8158e+000 -1.5959e+000 +1.4665e+000 -1.4353e+000 -1.3331e+000 -1.1392e+000 +5.8567e-001 -3.5481e-001 -1.9817e+000 -6.5019e-001 -9.5831e-001 +1.1842e+000 +1.4633e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.347533312e+002 +7.347533312e+002 +8.280533312e+002 +8.280533312e+002 +3.1041e-001 +3.9685e+000 -1.5073e+000 +1.8708e+000 +7.1280e-001 +2.2595e+000 +3.2187e+000 +4.7759e+000 -3.3515e+000 +4.4309e+000 +4.1863e-001 -3.5813e+000 +2.0141e+000 +3.3593e+000 +1.5950e+000 +1.2498e+000 -1.7088e+000 +2.0985e+000 -2.5410e+000 +2.0737e+000
7 +5.887994833e+002 +5.887994833e+002 +6.820994833e+002 +6.820994833e+002 +3.9500e+000 -4.4413e+000 -8.9612e-001 +2.1922e+000 +2.4795e+000 +1.2634e+000 -4.1149e-001 +3.1102e+000 +9.5550e-001 -4.0825e+000 -9.2840e-001 +2.1090e+000 +3.0111e+000 +3.9790e+000 +1.2083e-001 +1.2570e-001 -4.5990e+000 -2.1593e+000 -2.7097e+000 +3.2180e+000
196 +3.974733980e+002 +3.974733980e+002 +4.907733980e+002 +4.907733980e+002 +2.6525e+000 -2.0257e+000 -9.2506e-002 -4.2700e+000 +3.4322e-001 +2.3852e+000 +1.1908e+000 +3.7795e-001 -3.2410e+000 +7.0526e-001 -8.2343e-002 +3.2148e+000 +8.6010e-002 +1.8385e+000 +3.1662e-001 +3.0600e+000 -8.8724e-001 +3.5460e+000 -2.9610e+000 -1.8991e-001
2706 +2.357964271e+002 +2.357964271e+002 +3.290964271e+002 +3.290964271e+002 +5.8762e-001 +2.2961e-001 -4.2851e-001 -9.8533e-001 -3.7076e+000 +2.4439e+000 -2.9936e-001 +1.3725e+000 +2.2134e-001 +1.6122e-001 +1.9805e+000 -7.1032e-001 +3.2771e+000 +1.9605e+000 -3.7838e+000 -2.3767e+000 -5.1612e-001 +3.3954e+000 -1.2923e+000 -2.6194e+000
18360 +1.516967962e+002 +1.516967962e+002 +2.449967962e+002 +2.449967962e+002 +2.4472e+000 -4.9366e-001 -1.4360e+000 -1.7910e+000 -1.6977e+000 +1.2492e+000 +8.1507e-001 +1.6833e+000 -1.2756e+000 +3.4049e-002 +4.0105e-001 +1.5737e+000 +1.8547e-001 +8.8773e-001 -1.7534e+000 -9.3347e-001 -1.5898e+000 +1.3576e+000 -1.9639e+000 -1.0117e+000
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.395560567e+002 +7.395560567e+002 +7.531960567e+002 +7.531960567e+002 -3.6944e+000 -1.6550e+000 -2.9909e+000 +1.0218e-001 -3.4234e+000 -3.3795e+000 +1.7992e+000 -3.4850e+000 +1.3899e+000 +4.9108e+000 -1.0742e+000 -1.9061e+000 +1.0318e+000 -1.0222e+000 +2.5370e+000 -2.7070e-001 -2.0317e+000 -4.5466e+000 +1.6814e+000 -1.6179e-001
28 +6.271444010e+002 +6.271444010e+002 +6.407844010e+002 +6.407844010e+002 +1.3750e+000 -4.3319e+000 -4.5127e-001 -1.3373e-002 +3.0698e+000 -1.8434e+000 -8.3128e-001 +2.3604e-001 -9.1852e-001 +4.6276e+000 -4.2371e+000 +1.0041e-001 -6.2552e-001 +2.0384e+000 -4.7656e-002 -4.1368e+000 -3.3049e+000 -3.1120e+000 +1.5063e+000 +1.0254e+000
1158 +3.696792623e+002 +3.696792623e+002 +3.833192623e+002 +3.833192623e+002 -3.9220e+000 +2.1015e+000 +1.6873e+000 +1.3005e+000 -1.3423e+000 +1.0572e+000 +1.2459e+000 +4.7278e-001 +3.9866e-001 -4.9070e+000 -1.1141e-001 +9.0858e-001 +1.7954e+000 -1.3026e+000 +2.8900e+000 +6.1701e-001 -3.4407e-003 -2.5440e+000 -1.9225e+000 +2.3348e+000
3967 +2.450029505e+002 +2.450029505e+002 +2.586429505e+002 +2.586429505e+002 -1.4925e+000 +3.1796e+000 +2.1601e+000 +1.2161e+000 +1.7526e+000 -1.8086e+000 +1.0273e+000 -6.0735e-001 -4.1674e-001 -9.5323e-001 -2.4399e+000 +1.7109e+000 -3.0025e-001 -2.0305e+000 +6.8603e-001 -1.1176e+000 -1.0066e+000 +3.5670e-002 +5.6327e-001 +2.1966e+000
29724 +1.099811358e+002 +1.099811358e+002 +1.236211358e+002 +1.236211358e+002 +6.1381e-002 -1.1500e+000 -1.3693e+000 -9.2269e-001 -1.4647e+000 +9.4543e-001 +1.6988e+000 +1.0286e+000 +1.9636e+000 +1.9559e+000 +9.0991e-001 -1.3730e+000 -1.0321e+000 +1.0463e+000 -1.5615e+000 +1.0193e+000 +1.6560e+000 +1.3415e+000 -2.7644e+000 -2.0764e+000
1529861 +9.085149318e+001 +9.085149318e+001 +1.044914932e+002 +1.044914932e+002 +1.9473e+000 -1.1535e+000 -1.7159e+000 -1.6176e+000 -1.3541e+000 +1.1787e+000 +1.5301e+000 +1.0662e+000 +1.5890e+000 +7.9505e-001 +1.0098e+000 -1.0141e+000 -2.1265e+000 +1.5287e+000 -1.0482e+000 +7.1531e-001 +1.0793e+000 +4.9835e-001 -1.5090e+000 -1.0565e+000
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.078946905e+002 +7.078946905e+002 +9.026946905e+002 +9.026946905e+002 -1.0333e+000 -4.6243e-001 +2.4654e+000 +2.5456e+000 -2.5960e+000 +9.5359e-001 +2.9524e+000 +4.1898e+000 +1.5674e+000 -2.8639e-001 +6.6824e-003 -5.6551e-001 -4.7736e+000 -1.8396e+000 -3.4429e+000 -4.2307e+000 -3.9784e+000 -4.1795e+000 +4.4068e-001 -1.0826e+000
9 +6.187009250e+002 +6.187009250e+002 +8.135009250e+002 +8.135009250e+002 +7.0617e-001 +1.1735e-002 +1.9983e+000 +4.0810e+000 +2.7090e+000 +3.9286e+000 -3.7236e+000 -7.5284e-001 +9.1948e-001 +1.5674e+000 -7.9073e-001 +1.9233e+000 -1.9091e+000 +1.7160e+000 +2.2222e+000 -1.4173e+000 -4.9893e-002 -3.5656e+000 +2.6300e-001 -4.1511e-002
