% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.097892805e+004 +4.097892805e+004 +4.197892805e+004 +4.197892805e+004 +7.4374e+000 +1.0951e+001 +1.0735e+001 +1.2553e+001 +9.9805e+000 +1.2818e+001 +9.3707e+000 +7.8049e+000 +6.9847e+000 +1.3784e+001 +1.4721e+001 +9.2777e+000 +6.7042e+000 +5.2931e+000 +5.4396e+000 +1.4089e+001 +5.2230e+000 +1.4513e+001 +9.2835e+000 +7.3647e+000
3 +1.804466505e+004 +1.804466505e+004 +1.904466505e+004 +1.904466505e+004 +1.4058e+001 +1.0305e+001 +1.4421e+001 +1.4358e+001 +1.3715e+001 +1.1620e+001 +1.1982e+001 +8.7416e+000 +1.4602e+001 +1.2677e+001 +8.6649e+000 +1.4723e+001 +7.2691e+000 +7.1394e+000 +7.6980e+000 +8.4489e+000 +1.2577e+001 +5.3287e+000 +9.3219e+000 +8.8860e+000
7 +1.194626979e+004 +1.194626979e+004 +1.294626979e+004 +1.294626979e+004 +7.2967e+000 +8.6663e+000 +1.1310e+001 +8.7590e+000 +1.1877e+001 +6.4943e+000 +1.0138e+001 +8.3563e+000 +1.3452e+001 +1.1741e+001 +6.0647e+000 +1.1432e+001 +1.1931e+001 +1.0117e+001 +9.2052e+000 +5.9306e+000 +6.1212e+000 +6.1939e+000 +1.1384e+001 +7.0551e+000
55 +6.423771670e+002 +6.423771670e+002 +1.642377167e+003 +1.642377167e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
357 +6.086128013e+002 +6.086128013e+002 +1.608612801e+003 +1.608612801e+003 -2.6380e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.5971e+000 +1.6916e-001 +0.0000e+000 +3.4421e-001 +1.8464e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +3.4309e+000 -9.0001e-001 -1.8346e-001 +0.0000e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.146627263e+006 +7.146627263e+006 +7.146697293e+006 +7.146697293e+006 +8.4872e+000 +1.4678e+001 +8.6755e+000 +5.0218e+000 +7.2459e+000 +8.8743e+000 +1.4270e+001 +5.7383e+000 +1.0691e+001 +5.9935e+000 +1.1439e+001 +9.4208e+000 +1.4813e+001 +6.1593e+000 +5.5914e+000 +6.9078e+000 +1.4634e+001 +1.0039e+001 +9.7944e+000 +1.1718e+001
3 +4.230630597e+006 +4.230630597e+006 +4.230700627e+006 +4.230700627e+006 +1.4654e+001 +7.7064e+000 +5.6752e+000 +1.1253e+001 +7.0390e+000 +9.8544e+000 +1.4722e+001 +6.8311e+000 +6.7804e+000 +1.0423e+001 +1.0731e+001 +9.0878e+000 +1.1523e+001 +7.3518e+000 +1.3902e+001 +5.4728e+000 +6.8256e+000 +7.6414e+000 +1.3775e+001 +7.2765e+000
54 +7.420924595e+002 +7.420924595e+002 +8.121224595e+002 +8.121224595e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
420 +5.020339434e+002 +5.020339434e+002 +5.720639434e+002 +5.720639434e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +1.0248e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -3.2452e+000 +0.0000e+000 +0.0000e+000 -3.6236e+000 +0.0000e+000
