% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.211325014e+001 +7.211325014e+001 +5.517325014e+001 +5.517325014e+001 +3.5956e+000 -1.6179e+000 -3.6949e+000 +2.1931e+000 -3.8101e+000 -1.6242e+000 -4.3976e+000 +1.9780e+000 +6.3437e-001 -4.8483e+000 -4.0952e+000 +1.5796e+000 -1.4976e+000 -1.7603e+000 +3.5290e+000 +8.7994e-001 +4.3486e+000 +4.3607e+000 -4.5340e+000 -4.2583e+000
5 +5.996047595e+001 +5.996047595e+001 +4.302047595e+001 +4.302047595e+001 +1.6211e+000 -4.0396e+000 +4.4093e+000 +1.0927e+000 +1.9306e+000 +2.6255e+000 -3.5351e+000 +4.2830e+000 -5.4949e-002 +2.9292e+000 +3.1221e+000 -3.6429e-001 -2.2769e+000 -3.2490e+000 +1.7202e+000 +4.7626e+000 -1.6784e+000 -1.4113e+000 +4.3707e+000 -4.1656e+000
11 +2.576126524e+001 +2.576126524e+001 +8.821265244e+000 +8.821265244e+000 +6.4343e-001 +2.0570e-001 +3.2142e+000 -4.0977e+000 +2.0766e-001 -4.8973e+000 -4.9431e+000 +4.5894e+000 -3.9341e+000 -1.9938e+000 +2.4949e+000 +1.3990e+000 -1.8549e+000 -4.7799e+000 +3.6000e+000 +4.2285e+000 +2.0283e+000 +2.0251e+000 +1.4859e-001 -2.9329e+000
46 +1.754974214e+001 +1.754974214e+001 +6.097421362e-001 +6.097421362e-001 +2.6130e+000 -5.5287e-001 +3.9261e+000 -1.3847e+000 +4.1282e+000 -9.7621e-002 +3.5411e+000 +3.7756e+000 -1.9079e+000 +4.0743e+000 +2.7847e+000 -3.6331e+000 +2.8808e+000 -1.3020e+000 +4.3144e+000 +3.5672e+000 +2.7353e+000 -2.4712e+000 +5.7864e-001 +1.0011e+000
92 +1.501292102e+001 +1.501292102e+001 -1.927078978e+000 -1.927078978e+000 +2.8854e+000 -4.8660e+000 +2.3203e+000 -1.7432e+000 +2.0520e+000 +4.7367e-001 +1.3724e+000 +1.9159e+000 -6.9505e-001 -1.8403e+000 +1.7090e+000 -3.7229e+000 +1.6363e-001 -1.1857e+000 +3.0056e+000 +2.5095e-001 +3.4564e+000 -1.2049e+000 -3.9241e+000 +4.2808e+000
568 +8.235001047e+000 +8.235001047e+000 -8.704998953e+000 -8.704998953e+000 -1.4710e+000 +1.7845e+000 -1.7220e+000 -6.1551e-001 +4.3332e+000 -1.7354e+000 +4.7310e+000 -1.6818e+000 -1.6743e+000 -4.6657e+000 +1.9493e+000 -1.9525e+000 -3.1651e+000 +1.2663e-001 +2.1161e+000 +4.5853e+000 +1.8834e+000 -1.1303e+000 -5.7253e-001 +3.7727e+000
1454 +5.725491964e+000 +5.725491964e+000 -1.121450804e+001 -1.121450804e+001 +4.4822e+000 +1.5072e+000 -3.6170e+000 +5.1553e-001 +2.7458e+000 -8.6947e-001 +3.4323e+000 -2.5588e+000 -1.2197e+000 -4.1548e+000 +3.9242e+000 -3.4141e-001 -7.3391e-001 -3.4804e+000 +3.3594e-001 +1.5267e+000 +1.1936e+000 +2.3833e-001 -1.1119e+000 -1.2154e+000
1837 +3.686971929e+000 +3.686971929e+000 -1.325302807e+001 -1.325302807e+001 +3.9697e+000 +1.7034e+000 -3.6561e+000 +8.3625e-001 +3.1874e+000 -2.0737e+000 +3.4126e+000 -2.6493e+000 -5.3095e-001 -2.4247e+000 +3.3990e+000 -2.6548e-001 -2.0758e+000 -3.2998e+000 +1.6492e+000 +2.7107e+000 +2.5275e+000 -1.0214e-002 -1.8690e+000 +1.5462e+000
2446 +2.472209609e+000 +2.472209609e+000 -1.446779039e+001 -1.446779039e+001 +2.9902e+000 +2.0282e+000 -2.9766e+000 +1.2444e+000 +2.1842e+000 -2.1745e+000 +4.4668e+000 -3.2813e+000 -7.8104e-001 -2.4449e+000 +3.7703e+000 -1.0794e+000 -1.3647e+000 -6.5600e-001 +1.5719e+000 +3.2863e+000 +2.8650e+000 +3.7351e-001 +1.4594e-001 +9.3645e-001
4319 +1.530811962e+000 +1.530811962e+000 -1.540918804e+001 -1.540918804e+001 +3.6724e+000 +2.1299e+000 -1.4790e+000 +1.6603e+000 +2.1671e+000 -2.2816e+000 +3.0551e+000 -2.6570e+000 -4.9489e-001 -2.3749e+000 +4.1278e+000 +2.4486e-001 -1.5655e+000 -1.3181e+000 +2.2061e+000 +3.5158e+000 +2.9699e+000 +3.6365e-001 -7.1073e-002 +8.5711e-001
5137 +9.666219688e-001 +9.666219688e-001 -1.597337803e+001 -1.597337803e+001 +3.5502e+000 +2.4070e+000 -1.3842e+000 +1.6682e+000 +1.6978e+000 -2.2739e+000 +3.0910e+000 -2.8753e+000 -2.1758e-001 -2.1463e+000 +3.9263e+000 +5.8334e-001 -2.2257e+000 -1.3085e+000 +2.2362e+000 +3.3897e+000 +3.4287e+000 +4.1026e-001 +2.0177e-001 +1.1690e+000
