% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.136020656e+007 +5.136020656e+007 +5.136033039e+007 +5.136033039e+007 +6.7181e+000 +1.1830e+001 +7.3595e+000 +5.6526e+000 +1.0082e+001 +1.2837e+001 +8.9216e+000 +6.5151e+000 +1.0920e+001 +1.0478e+001 +1.1141e+001 +5.7228e+000 +8.0013e+000 +1.2596e+001 +9.8408e+000 +1.1703e+001 +1.1842e+001 +1.0360e+001 +1.0658e+001 +1.0795e+001
7 +3.907942207e+007 +3.907942207e+007 +3.907954590e+007 +3.907954590e+007 +6.5241e+000 +5.0492e+000 +9.9609e+000 +6.6759e+000 +7.0211e+000 +5.5654e+000 +1.4524e+001 +1.2423e+001 +6.6462e+000 +5.9096e+000 +1.3891e+001 +1.3752e+001 +1.0817e+001 +8.9817e+000 +1.1559e+001 +1.2491e+001 +8.1793e+000 +1.3455e+001 +7.3547e+000 +8.9693e+000
380 +2.386668775e+007 +2.386668775e+007 +2.386681158e+007 +2.386681158e+007 +1.1276e+001 +9.7770e+000 +4.8099e+000 +1.1770e+001 +1.0729e+001 +1.1896e+001 +9.3136e+000 +1.0118e+001 +1.0936e+001 +5.5141e+000 +1.0336e+001 +5.7754e+000 +1.0684e+001 +1.7582e+000 +8.5195e+000 +1.9563e+000 +3.9876e+000 +9.4982e+000 +9.6865e+000 +5.4720e+000
595 +1.117369214e+007 +1.117369214e+007 +1.117381597e+007 +1.117381597e+007 +3.7946e+000 +4.8070e+000 +1.1319e+001 +5.9235e+000 +4.1042e+000 +1.4398e+001 +1.0277e+001 +5.9268e+000 +8.0645e+000 +3.9284e+000 +8.4202e+000 +7.4175e+000 +5.7161e+000 +4.8122e+000 +5.1099e+000 +1.0127e+001 +4.0699e+000 +3.1372e+000 -8.0982e-001 +1.3322e+001
749 +9.326672272e+006 +9.326672272e+006 +9.326796102e+006 +9.326796102e+006 +3.7946e+000 +4.8070e+000 +8.3462e+000 +1.2753e+000 +7.3007e+000 +1.6202e+000 +6.1103e+000 +9.4247e+000 +8.0645e+000 +6.3120e+000 +8.4202e+000 +7.4175e+000 +1.1351e+001 +5.5290e+000 +5.1099e+000 +1.2165e+001 +4.7478e+000 +1.4689e+001 -8.0982e-001 +6.2866e+000
939 +6.224695460e+006 +6.224695460e+006 +6.224819290e+006 +6.224819290e+006 +5.9221e+000 +7.1044e+000 +6.0748e+000 -4.4139e-001 +5.1441e+000 +1.3743e+001 +9.7973e+000 +5.8892e+000 +8.1317e+000 +3.0563e+000 +1.1086e+001 +3.9621e+000 +3.5690e+000 +2.0745e+000 +1.0922e+000 +5.6221e+000 +8.1531e-001 +3.2348e+000 +6.0391e+000 +8.7273e+000
993 +3.840046486e+006 +3.840046486e+006 +3.840170316e+006 +3.840170316e+006 +2.6740e+000 +1.0449e+001 +4.6017e+000 +1.3979e+000 +5.4766e+000 +6.8537e+000 +4.6142e+000 +6.4397e+000 +1.0603e+001 +1.5925e+000 +5.8311e+000 +1.0302e+001 +3.7933e+000 +2.8210e+000 +1.7956e+000 +1.2815e+001 +4.6911e+000 +2.0848e+000 -7.1906e-001 +7.9099e+000
1156 +2.381022360e+006 +2.381022360e+006 +2.381146190e+006 +2.381146190e+006 +1.4022e+000 +9.0666e+000 +3.5915e+000 +1.5622e+000 -3.2337e+000 +6.0984e+000 +9.7609e+000 +5.1919e+000 +9.5892e+000 +7.1527e+000 +2.5342e+000 +4.6913e+000 +4.4479e+000 -2.1019e-001 -3.5769e+000 +6.3710e+000 +1.4123e+000 +1.0001e+000 +1.3259e+000 +1.5538e+000
1187 +1.500726216e+006 +1.500726216e+006 +1.500850046e+006 +1.500850046e+006 +4.4989e+000 +9.4088e+000 +2.1863e+000 +7.9490e-001 +4.4817e+000 +9.3164e-001 +2.9616e+000 +4.9907e+000 +8.7346e+000 +6.1774e-001 +8.3567e+000 +6.3531e+000 +5.4198e+000 +1.8988e+000 -1.5955e+000 +8.3347e+000 -8.1308e-001 -1.5492e+000 +3.8296e+000 +7.4515e+000
1319 +9.669344319e+005 +9.669344319e+005 +9.670582619e+005 +9.670582619e+005 +3.0606e+000 +6.3437e+000 +9.0287e-001 +3.3286e-001 -3.1031e+000 +1.6721e+000 +7.2487e+000 +7.5221e+000 +6.0883e+000 +3.3630e+000 +2.4797e+000 +5.1324e+000 +1.9680e+000 +1.8182e+000 -5.0981e+000 +7.2871e+000 -6.3311e-001 -1.9410e+000 +1.9439e+000 +4.8248e+000
1541 +5.903787222e+005 +5.903787222e+005 +5.905025522e+005 +5.905025522e+005 +2.1847e+000 +5.9620e+000 -1.0207e+000 -2.8162e-001 -1.7433e+000 +1.4729e+000 +2.3939e+000 +4.9240e+000 +8.8418e+000 -2.2637e-001 +3.4909e+000 +6.2194e+000 +1.7238e+000 +8.4628e-001 -3.5003e+000 +8.6267e+000 -8.0781e-001 -2.1714e+000 +1.4463e+000 +8.1661e+000
1694 +3.588376096e+005 +3.588376096e+005 +3.589614396e+005 +3.589614396e+005 +1.6289e+000 +5.1249e+000 -8.6168e-001 -1.4571e+000 -6.3421e-001 +3.2675e+000 +4.1051e+000 +4.9247e+000 +6.4181e+000 +1.4013e+000 +3.6306e+000 +5.3613e+000 +1.6998e+000 -3.4180e-002 -1.6690e+000 +7.4944e+000 -2.6613e+000 -2.3922e+000 +1.2865e+000 +4.2738e+000
1857 +2.135254780e+005 +2.135254780e+005 +2.136493080e+005 +2.136493080e+005 +1.8412e+000 +4.1202e+000 -2.3835e+000 -1.0886e+000 -8.8363e-001 +3.5238e+000 +3.3644e+000 +4.1586e+000 +4.8041e+000 -2.0597e+000 +2.6774e+000 +5.8079e+000 -1.8611e-001 -3.7106e-001 -2.6224e+000 +7.6042e+000 -2.9914e+000 -2.4818e+000 +2.2110e+000 +4.5839e+000
1918 +1.475816445e+005 +1.475816445e+005 +1.477054745e+005 +1.477054745e+005 +2.3867e+000 +3.2649e+000 -2.7548e+000 -1.6502e+000 -2.0939e+000 +2.3971e+000 +9.7870e-001 +4.6334e+000 +5.8959e+000 -4.8510e-001 +4.0253e+000 +5.4949e+000 +9.7802e-001 +1.2337e+000 -2.4631e+000 +6.2176e+000 -5.6670e-001 -1.4712e+000 +1.2437e+000 +5.3198e+000
2138 +9.309582724e+004 +9.309582724e+004 +9.321965724e+004 +9.321965724e+004 +2.4083e+000 +2.3510e+000 -2.9838e+000 -1.8214e+000 -1.3763e+000 +2.2670e+000 -4.6989e-001 +4.2684e+000 +5.7436e+000 -2.5138e+000 +4.5748e+000 +5.0308e+000 +1.4550e+000 +3.2204e-001 -1.9362e+000 +6.0975e+000 -4.6624e-001 -9.9714e-001 +1.8047e+000 +5.4758e+000
2244 +6.183724594e+004 +6.183724594e+004 +6.196107594e+004 +6.196107594e+004 +2.0444e+000 +1.6822e+000 -2.5358e+000 -1.9224e+000 -1.7068e+000 +2.5057e+000 +4.5001e-001 +3.3160e+000 +4.5473e+000 -1.3447e+000 +3.7910e+000 +5.3519e+000 +6.8019e-001 +7.4865e-001 -2.5108e+000 +5.4761e+000 -3.8073e-001 -9.8515e-001 +1.2306e+000 +4.9837e+000
2403 +3.809292035e+004 +3.809292035e+004 +3.821675035e+004 +3.821675035e+004 +1.9309e+000 +9.3115e-001 -2.1089e+000 -1.9069e+000 -2.2432e+000 +2.4060e+000 -3.8510e-001 +2.6046e+000 +4.7917e+000 -2.2293e+000 +4.1422e+000 +4.9659e+000 +6.2968e-001 +7.9695e-001 -1.2207e+000 +5.1041e+000 -4.2660e-001 -5.6971e-001 +8.9808e-001 +5.1253e+000
2610 +2.422698353e+004 +2.422698353e+004 +2.435081353e+004 +2.435081353e+004 +1.8944e+000 +5.5378e-001 -1.9742e+000 -2.0338e+000 -1.7828e+000 +1.5202e+000 -1.0254e+000 +2.2790e+000 +4.1016e+000 -2.3803e+000 +3.4646e+000 +4.4528e+000 +7.6939e-001 +1.0971e+000 -7.7978e-001 +4.9653e+000 +9.1248e-002 -1.4746e-001 +1.0706e+000 +5.0982e+000
2888 +1.572268678e+004 +1.572268678e+004 +1.584651678e+004 +1.584651678e+004 +1.7565e+000 -2.4374e-003 -1.8339e+000 -2.0141e+000 -1.3811e+000 +1.3851e+000 -1.0454e+000 +2.1786e+000 +3.7929e+000 -3.0197e+000 +3.1419e+000 +3.7885e+000 +1.1940e+000 +1.2010e+000 -3.5997e-001 +4.7966e+000 +5.8239e-002 +4.3554e-002 +6.8571e-001 +4.3269e+000
3242 +9.815018940e+003 +9.815018940e+003 +9.938848940e+003 +9.938848940e+003 +9.7644e-001 -5.6107e-001 -9.2592e-001 -1.7211e+000 -9.0057e-001 +1.0282e+000 -1.0189e+000 +1.6573e+000 +3.6706e+000 -2.6264e+000 +3.2742e+000 +3.6476e+000 +6.3419e-001 +6.7073e-001 -6.2585e-001 +4.1943e+000 -3.4095e-001 -2.3351e-001 +7.7606e-001 +3.9824e+000
3580 +6.022082392e+003 +6.022082392e+003 +6.145912392e+003 +6.145912392e+003 +8.1136e-001 -6.1360e-001 -3.5204e-001 -1.4320e+000 -9.8314e-001 +4.7121e-001 -7.9741e-001 +1.6219e+000 +3.1368e+000 -3.4363e+000 +1.9585e+000 +2.6181e+000 +3.9238e-001 +6.7754e-001 -3.0236e-001 +3.4245e+000 -4.6643e-001 -1.6967e-001 +6.3024e-001 +3.3321e+000
4033 +3.958840779e+003 +3.958840779e+003 +4.082670779e+003 +4.082670779e+003 +5.9743e-001 -9.3577e-001 -1.5546e-001 -1.0781e+000 -9.1847e-001 +3.9065e-001 -6.2065e-001 +1.2412e+000 +2.6853e+000 -2.7764e+000 +1.8994e+000 +2.2794e+000 +4.2341e-001 +3.5397e-001 -4.4844e-001 +2.9320e+000 -7.8682e-001 -4.5409e-001 +5.1839e-001 +2.6315e+000
4430 +2.499100197e+003 +2.499100197e+003 +2.622930197e+003 +2.622930197e+003 +3.1199e-001 -7.7140e-001 +4.9317e-002 -1.1427e+000 -8.3491e-001 +1.3660e-001 -4.3988e-001 +9.5231e-001 +2.2617e+000 -2.4969e+000 +1.7918e+000 +1.6851e+000 +2.0966e-001 +5.9295e-001 -3.0902e-001 +1.9783e+000 -9.7775e-001 -4.6393e-001 +4.3922e-001 +1.8986e+000
4816 +1.538098225e+003 +1.538098225e+003 +1.661928225e+003 +1.661928225e+003 +2.4796e-001 -7.3024e-001 +1.4944e-001 -8.9060e-001 -6.8928e-001 -9.0303e-002 -4.5541e-001 +7.0076e-001 +1.9141e+000 -2.1362e+000 +1.5904e+000 +1.2565e+000 +8.1875e-002 +3.8270e-001 -8.6278e-002 +1.2392e+000 -1.1392e+000 -9.7193e-001 +5.0484e-001 +1.1446e+000
5287 +9.833639576e+002 +9.833639576e+002 +1.107193958e+003 +1.107193958e+003 +9.7026e-002 -7.9471e-001 +4.0816e-001 -7.0773e-001 -6.6750e-001 -2.8935e-001 -2.1203e-001 +2.8779e-001 +1.2812e+000 -2.1360e+000 +1.3350e+000 +7.4317e-001 -1.5688e-001 +3.3123e-001 +1.6219e-001 +6.0846e-001 -1.6235e+000 -1.0958e+000 +4.6305e-001 +6.2757e-001
5785 +6.268993053e+002 +6.268993053e+002 +7.507293053e+002 +7.507293053e+002 -1.6841e-003 -7.5442e-001 +4.4843e-001 -6.4864e-001 -6.1942e-001 -1.7220e-001 -2.5730e-001 +3.3382e-001 +1.0913e+000 -1.6180e+000 +1.2369e+000 +6.4650e-001 -1.6957e-001 +2.3686e-001 +1.6598e-001 +5.1391e-001 -1.4257e+000 -9.7819e-001 +5.2984e-001 +3.6446e-001
6463 +3.692773739e+002 +3.692773739e+002 +4.931073739e+002 +4.931073739e+002 -3.9203e-002 -7.4871e-001 +6.6035e-001 -4.9914e-001 -6.3694e-001 -1.2756e-001 -7.5766e-002 +2.0058e-001 +7.9833e-001 -1.1454e+000 +1.0436e+000 +3.4722e-001 -1.5253e-001 +2.7461e-001 +2.4777e-001 +3.5414e-001 -1.2999e+000 -1.1069e+000 +5.3905e-001 +1.6608e-001
7061 +2.510425853e+002 +2.510425853e+002 +3.748725853e+002 +3.748725853e+002 -3.0267e-002 -7.3489e-001 +6.0335e-001 -4.7398e-001 -6.3197e-001 -9.6281e-002 +4.5554e-002 +1.5498e-001 +7.2074e-001 -6.9687e-001 +8.4331e-001 +1.6812e-001 -1.4990e-001 +3.0584e-001 +2.9317e-001 +2.8175e-001 -1.2192e+000 -1.0550e+000 +5.2566e-001 +9.7214e-002
% function evaluation | noise-free fitness - Fopt (4.751000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.914080633e+007 +5.914080633e+007 +5.914085384e+007 +5.914085384e+007 +1.2533e+001 +5.8282e+000 +5.8704e+000 +1.1262e+001 +1.1458e+001 +6.5197e+000 +8.0336e+000 +6.8554e+000 +1.2828e+001 +9.9440e+000 +1.1334e+001 +1.1728e+001 +7.8416e+000 +1.4837e+001 +1.3438e+001 +9.3088e+000 +1.1294e+001 +8.7613e+000 +1.0147e+001 +1.1348e+001
5 +3.709752235e+007 +3.709752235e+007 +3.709756986e+007 +3.709756986e+007 +5.8272e+000 +5.3205e+000 +1.3076e+001 +8.1826e+000 +1.4742e+001 +7.6128e+000 +7.7973e+000 +1.4202e+001 +5.1858e+000 +6.5195e+000 +1.4767e+001 +1.3123e+001 +8.1251e+000 +1.2794e+001 +9.9578e+000 +5.9117e+000 +5.6677e+000 +6.6120e+000 +7.8425e+000 +1.0201e+001
47 +2.455949610e+007 +2.455949610e+007 +2.455954361e+007 +2.455954361e+007 +1.3029e+001 +6.6158e+000 +6.9168e+000 +6.6384e+000 +8.9716e+000 +1.0699e+001 +9.9802e+000 +6.0550e+000 +1.1803e+001 +1.0371e+001 +7.5330e+000 +1.1342e+001 +5.1458e+000 +7.2918e+000 +9.1108e+000 +9.4865e+000 +8.4718e+000 +5.1604e+000 +7.9925e+000 +5.1610e+000
