% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.784948091e+005 +7.784948091e+005 +7.786439591e+005 +7.786439591e+005 -8.3191e-001 +1.4888e+000 +7.7711e-002 +3.3423e+000 +3.4746e+000 +3.3964e-001 -4.5668e+000 -2.5504e+000 +3.1564e-001 -6.0431e-001 -2.0576e-001 -4.6612e+000 -4.8623e+000 +3.9349e+000 +1.3958e+000 -2.8162e+000 -4.2315e+000 -2.2372e+000 +3.6179e+000 -4.9928e+000
3 +2.714740416e+005 +2.714740416e+005 +2.716231916e+005 +2.716231916e+005 +9.7261e-001 +1.0389e+000 -6.9136e-001 -1.3131e+000 +2.3134e+000 +1.6960e+000 +2.0516e-002 -1.4167e+000 -3.5109e+000 -2.4874e+000 -4.4409e+000 +2.9967e+000 +3.6491e+000 +2.4871e+000 -2.4206e+000 -3.8918e+000 +4.0685e+000 -3.4029e+000 +8.0425e-001 -3.1031e+000
15 +2.352117724e+005 +2.352117724e+005 +2.353609224e+005 +2.353609224e+005 +2.9536e+000 +2.8930e+000 -7.7477e-001 +4.2763e+000 -4.1618e+000 -3.4927e+000 +1.5830e+000 -3.9448e+000 -1.8293e+000 -7.5081e-001 +1.3123e+000 +6.5810e-001 +5.5595e-001 -3.1537e+000 -2.1211e+000 -1.6361e+000 -3.9752e+000 -3.2931e+000 +3.0124e+000 -2.9718e+000
62 +1.123282630e+005 +1.123282630e+005 +1.124774130e+005 +1.124774130e+005 -2.7455e+000 +8.4954e-001 -1.3659e+000 -9.5216e-001 -1.0803e-001 -4.4765e+000 -8.3983e-001 +3.1792e-001 -4.1202e+000 -2.6202e+000 -1.6819e+000 +2.8405e+000 +4.1166e+000 -5.6166e-001 -2.6271e+000 -7.4396e-001 -2.0331e-001 -2.8739e-001 +2.3059e+000 +3.6771e-001
117 +8.258996598e+004 +8.258996598e+004 +8.273911598e+004 +8.273911598e+004 -4.2483e+000 +1.5289e+000 -3.4937e-001 -9.5996e-001 -4.0788e+000 +2.4335e+000 -1.2593e+000 -2.4019e+000 -2.4980e+000 +1.1162e+000 -4.4058e-001 -1.3873e-001 +1.5585e+000 -2.9041e+000 +2.2785e+000 +4.4435e-001 +1.2011e-001 +1.2086e+000 -1.8226e+000 -9.3606e-001
204 +3.842870628e+004 +3.842870628e+004 +3.857785628e+004 +3.857785628e+004 -3.4218e+000 +2.0483e+000 +1.5098e+000 +1.9750e-001 -5.2346e+000 -5.9741e-001 -6.5942e-001 -2.1060e+000 -1.6635e+000 +2.6857e+000 -4.6154e+000 -9.4572e-001 -9.0735e-002 -2.6357e+000 +1.8057e-001 +8.6906e-001 -1.1685e+000 +2.3490e-001 -4.4120e+000 +2.1066e-001
336 +2.478365124e+004 +2.478365124e+004 +2.493280124e+004 +2.493280124e+004 -3.7163e+000 +2.3337e+000 -5.1823e-001 +1.7207e+000 -5.1794e+000 -1.8152e+000 -1.5602e+000 -3.3332e+000 -1.9326e+000 +3.3569e-001 -1.5091e+000 +5.4538e-001 +1.7915e+000 -3.3435e+000 +1.4287e-001 +5.9906e-001 -6.4680e-001 +1.8541e+000 -1.6248e+000 -2.6894e+000
372 +1.528028039e+004 +1.528028039e+004 +1.542943039e+004 +1.542943039e+004 -1.5010e+000 -6.0447e-002 -1.1194e+000 -1.8637e-001 -5.3904e+000 -1.1451e+000 -2.8588e+000 -3.3032e+000 -3.2821e+000 -5.4433e-001 -7.5747e-001 +6.3899e-001 -4.7272e-001 -2.9438e+000 +1.5712e-003 +6.2960e-001 +6.8479e-002 -4.1923e-001 -2.2552e+000 -1.3857e+000
376 +7.725846191e+003 +7.725846191e+003 +7.874996191e+003 +7.874996191e+003 -1.8012e+000 -8.4070e-001 -1.5782e+000 -1.0752e+000 -4.1891e+000 -2.7369e+000 -2.6245e+000 -3.2511e+000 -2.0763e+000 -4.9221e-001 -2.8940e+000 +1.7302e+000 +1.6006e+000 -2.1252e+000 -8.2290e-001 +6.2440e-001 -1.8576e-001 +2.1583e-001 -1.1464e+000 -2.6649e+000
850 +4.768293936e+003 +4.768293936e+003 +4.917443936e+003 +4.917443936e+003 -6.6791e-001 -8.7144e-001 -1.3829e+000 -5.0906e-001 -2.3254e+000 -1.6000e+000 -1.9754e+000 -1.5088e+000 -2.6480e+000 -1.5975e+000 -1.8576e+000 +1.4738e+000 +2.2234e+000 -2.3954e+000 -1.1704e+000 +5.3478e-001 +2.3570e-001 +1.0809e+000 -1.2578e+000 -1.9877e+000
