% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.221386797e+002 +2.221386797e+002 +2.051986797e+002 +2.051986797e+002 +3.6881e+000 -2.0946e-001 -2.5108e+000 +9.5817e-001 +3.2355e+000 +4.3069e+000 -2.0427e+000 -2.5130e+000 -4.2196e+000 -1.0836e+000 +3.6246e+000 -4.1265e-001 -3.1542e+000 -1.9528e+000 -3.4469e-001 -1.7096e+000 -8.4321e-001 +1.2144e+000 -4.5343e-001 +2.9672e+000
3 +1.427077572e+002 +1.427077572e+002 +1.257677572e+002 +1.257677572e+002 +4.1454e+000 -3.9917e-001 -4.4714e-001 -3.6477e+000 +2.0530e+000 -3.8924e+000 -2.4477e+000 +8.9319e-001 +1.6031e+000 +1.2864e+000 -2.5075e+000 +6.9546e-001 +8.2294e-001 -3.8810e+000 +1.3741e+000 +4.5070e+000 +1.6531e+000 -4.7431e+000 -2.9794e+000 +4.7690e+000
10 +8.005926447e+001 +8.005926447e+001 +6.311926447e+001 +6.311926447e+001 +1.2712e+000 -5.1068e-002 +2.3809e+000 -9.6889e-001 +2.6781e+000 -2.5222e-001 +3.3725e+000 -3.5474e+000 -9.6044e-001 -4.5395e+000 +3.7809e+000 -3.8413e-001 -1.6963e+000 +2.2720e+000 +8.1821e-001 +6.4328e-001 +2.4326e+000 -4.7904e+000 +4.5090e+000 -1.8589e+000
38 +6.278651970e+001 +6.278651970e+001 +4.584651970e+001 +4.584651970e+001 -7.4521e-001 +6.7481e-001 -3.6987e+000 -2.3649e+000 +5.4701e-001 +2.0586e+000 +2.6522e+000 +1.9148e-002 -1.7414e+000 +2.9636e+000 +3.5440e+000 +5.9865e-001 -3.2410e+000 +1.3187e+000 -3.8002e-001 -1.9633e+000 +2.1479e+000 +3.0482e+000 -3.1287e+000 -1.7516e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.386440227e+001 +9.386440227e+001 +1.126744023e+002 +1.126744023e+002 +2.5096e-001 +2.4161e+000 -1.1037e+000 +6.0314e-001 +4.9977e+000 -3.8859e+000 +4.5314e+000 -1.4366e+000 -1.3206e+000 +4.4382e+000 -7.7505e-001 -4.2990e+000 -1.5506e+000 -2.6476e+000 -2.3529e+000 -2.8616e+000 +3.4903e+000 -2.0079e+000 -6.0089e-001 +2.1191e+000
44 +5.396238932e+001 +5.396238932e+001 +7.277238932e+001 +7.277238932e+001 -2.0189e+000 -2.1044e+000 +2.2453e+000 +1.9861e+000 +3.3379e+000 -1.3435e+000 +1.1884e+000 +1.0739e+000 +3.6652e-001 +3.9467e+000 -4.7632e-001 +3.9015e+000 -2.3882e+000 +1.9743e+000 +2.9385e+000 +1.2647e+000 -2.7438e+000 -1.3556e-001 +1.1003e+000 +3.4411e-001
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.261983501e+002 +2.261983501e+002 +4.993483501e+002 +4.993483501e+002 -7.1816e-001 +2.6526e+000 +1.7569e+000 +2.1333e+000 -9.6554e-001 -3.0967e+000 +4.5789e+000 -1.0731e+000 -2.6286e+000 -2.2545e+000 -4.8968e+000 +3.0460e+000 +1.8345e+000 +2.2790e+000 -2.1135e+000 +3.3621e+000 -1.0720e+000 +4.1237e+000 +7.1767e-001 -3.7990e+000
12 +1.551875748e+002 +1.551875748e+002 +4.283375748e+002 +4.283375748e+002 +9.0638e-001 +4.0354e+000 -3.2105e+000 -9.3106e-001 +3.9185e+000 +1.9335e+000 +4.2325e+000 -1.0736e+000 -3.6933e+000 +4.2307e-001 +4.4424e+000 +3.9813e+000 +2.5051e+000 -2.7692e-001 +5.7559e-002 +2.5727e-001 -1.1456e+000 +1.4939e+000 -1.3184e+000 -2.5708e+000
17 +5.125089066e+001 +5.125089066e+001 +3.244008907e+002 +3.244008907e+002 -3.3271e+000 +4.6575e+000 -2.0224e+000 +2.2178e+000 +4.3884e+000 +3.4683e-001 -3.7674e+000 +1.6316e+000 -2.4545e+000 +2.2986e+000 -1.6553e+000 -3.1452e+000 -3.6479e+000 -3.0963e+000 -4.8231e-001 -3.2904e+000 +8.7236e-001 +1.7614e+000 +1.5916e+000 +7.6168e-001
