% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.476066410e+002 +6.476066410e+002 +7.502166410e+002 +7.502166410e+002 -1.3290e+000 -6.5566e-001 +2.6352e+000 -2.9963e+000 +1.2991e-001 +2.1320e-002 -1.1815e+000 -1.6027e-001 -3.1205e+000 -4.4372e-001 +2.6978e+000 -3.1204e+000 +2.7122e-001 +2.5925e+000 -3.8161e-001 -4.5451e+000 -4.0263e+000 -1.7790e+000 -6.1820e-001 -3.5427e+000
3 +5.043150191e+002 +5.043150191e+002 +6.069250191e+002 +6.069250191e+002 +4.2619e+000 +1.8292e+000 -1.8161e-001 -3.1695e+000 -1.0605e+000 -3.9366e+000 -1.0123e+000 -4.6822e+000 +6.2071e-002 -8.4954e-001 -1.2442e+000 -1.5756e+000 +8.7036e-001 +4.4576e+000 -8.5009e-001 -3.1533e+000 -9.8427e-002 -1.3818e+000 -1.4761e-001 -1.2746e+000
500 +3.960615511e+002 +3.960615511e+002 +4.986715511e+002 +4.986715511e+002 +8.1363e-001 +4.2569e-001 -4.6905e+000 -2.7275e+000 -1.0563e+000 -3.5104e+000 -2.5418e+000 -2.6796e+000 -2.0360e+000 -1.3347e+000 -2.1164e+000 -2.8350e+000 -1.3723e+000 +2.9021e+000 -6.8421e-001 -1.2739e+000 -1.8653e+000 -3.2744e+000 +1.2607e-001 -5.5008e-001
2116 +2.118301162e+002 +2.118301162e+002 +3.144401162e+002 +3.144401162e+002 -6.8675e-001 +2.3783e+000 -6.7445e-001 +8.1266e-001 -8.7966e-001 -1.0413e+000 -1.5138e+000 -1.8990e+000 +1.7846e-001 +2.3245e+000 -9.9538e-001 -2.2257e+000 -2.0814e+000 +5.3586e-001 -7.0506e-001 -1.2763e+000 -1.9012e+000 +1.3648e+000 +2.0056e+000 +2.4531e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.142173822e+002 +9.142173822e+002 +1.007517382e+003 +1.007517382e+003 +4.6751e+000 -1.3914e+000 -4.1859e+000 -4.9717e+000 +3.6632e-001 +2.1133e+000 +3.0810e+000 -1.6458e+000 +9.1236e-001 -1.9120e-001 +3.2653e+000 +1.8836e+000 +4.6633e+000 -4.3809e+000 +1.0773e+000 +3.0312e+000 +4.8919e+000 +2.9905e-001 -4.8930e+000 +4.9899e+000
14 +4.622031556e+002 +4.622031556e+002 +5.555031556e+002 +5.555031556e+002 +2.1966e+000 -3.3494e+000 -3.4461e+000 -3.8737e+000 +1.5621e+000 +2.0373e+000 +2.6839e+000 +1.1471e+000 -3.6490e+000 -2.4803e+000 +4.1329e+000 -1.2628e+000 -9.1388e-002 +7.7424e-001 -1.6447e+000 -2.3496e+000 +2.4928e+000 +2.0375e+000 -2.2243e+000 +5.0782e-001
597 +3.580486025e+002 +3.580486025e+002 +4.513486025e+002 +4.513486025e+002 +4.9472e-001 -1.7592e+000 -4.4331e-001 +6.9469e-001 +1.5572e+000 -1.6720e+000 -3.4074e+000 +2.8563e+000 +7.3096e-001 +6.8319e-001 +1.8139e+000 +2.7892e-001 -4.5831e-001 +3.3808e+000 +1.4536e+000 +9.6552e-001 -9.4917e-001 +1.5070e+000 -2.0139e+000 -7.8912e-001
2477 +2.208908152e+002 +2.208908152e+002 +3.141908152e+002 +3.141908152e+002 +1.5686e+000 +4.3694e-001 -1.6766e+000 -2.8627e-001 +1.1871e+000 +1.1469e+000 -1.1500e+000 +1.0625e+000 -1.2957e+000 +8.5325e-002 +1.8906e+000 -9.9184e-003 -3.1349e-001 +1.6255e+000 -3.5737e-001 -2.5828e+000 -1.6502e+000 +4.0973e+000 -2.5019e+000 -1.1770e+000
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.082478637e+002 +9.082478637e+002 +9.218878637e+002 +9.218878637e+002 +4.6571e+000 -2.9535e+000 -4.8098e+000 +2.9812e+000 -2.5468e+000 -2.5413e+000 +3.1779e+000 +4.9391e+000 +2.8941e+000 -7.1460e-001 -1.0184e+000 +2.9538e+000 -2.3419e+000 +1.9244e+000 -2.3835e+000 +2.6574e-001 +2.7207e+000 +4.2271e+000 +2.6075e+000 +3.8997e+000
9 +5.932081302e+002 +5.932081302e+002 +6.068481302e+002 +6.068481302e+002 +3.9507e+000 -1.6530e+000 +1.5026e+000 +1.3812e+000 +3.0826e+000 -3.7673e+000 -6.7818e-001 -3.5353e-001 +4.2641e-001 +3.8422e-001 -3.1015e+000 +2.5165e-001 -3.2266e+000 -4.6508e+000 -2.2567e-001 -9.6509e-001 -4.8325e-001 +2.5327e+000 +3.0577e+000 -2.4965e+000
966 +3.078929427e+002 +3.078929427e+002 +3.215329427e+002 +3.215329427e+002 -7.6229e-002 +2.0713e+000 +8.2488e-001 +1.2867e+000 +5.3215e-003 -2.2637e+000 -2.1489e+000 -2.0225e+000 -9.4484e-001 -7.9449e-001 -2.3223e+000 +8.4943e-001 +1.2533e+000 -8.6396e-001 +2.1590e+000 -2.8937e+000 -2.7480e+000 +2.1079e+000 +1.8036e+000 +3.4200e+000
2057 +2.331497663e+002 +2.331497663e+002 +2.467897663e+002 +2.467897663e+002 +5.6795e-001 +1.4728e+000 +1.8779e+000 -5.9575e-001 +3.9181e-001 +9.3061e-002 -2.6112e+000 -5.1454e-001 -4.0199e+000 +7.0921e-001 -1.7716e+000 +1.0686e+000 +1.0442e+000 -6.6674e-001 +4.5045e-001 -6.0078e-001 -5.3496e-001 -2.5495e+000 +2.3028e+000 +1.5779e+000
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.179563933e+002 +9.179563933e+002 +1.112756393e+003 +1.112756393e+003 -1.9467e+000 +4.6475e+000 -4.4593e+000 +4.6823e+000 -1.0279e+000 -2.3649e+000 -3.6142e+000 +2.2414e+000 -5.7879e-002 +2.5172e+000 -2.6668e+000 +9.3506e-001 +1.9431e+000 +3.4744e+000 +4.6523e+000 +6.5802e-001 +4.4193e+000 +3.5707e+000 +1.8799e+000 -4.2015e+000
9 +5.050162094e+002 +5.050162094e+002 +6.998162094e+002 +6.998162094e+002 +2.1318e-001 -1.7665e+000 -4.3334e-001 +6.6478e-001 +2.4901e+000 -3.0700e-001 +4.6970e+000 +1.6319e+000 -3.5344e+000 -4.7375e+000 -1.9124e+000 -7.1057e-001 +2.8204e+000 -8.5482e-002 -1.8278e+000 -2.7478e+000 -2.9949e+000 +2.6370e+000 +2.7489e+000 +3.3801e+000
