% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.718267011e+003 +1.718267011e+003 +1.256177011e+003 +1.256177011e+003 -2.4911e+000 +2.2341e-001 -3.0737e+000 +6.6214e-001 +2.4715e+000 -7.2217e-001 +3.5927e+000 +3.6546e+000 -3.2905e+000 +3.7609e+000 -4.6454e-001 -2.4473e+000 -3.3590e+000 -1.8454e+000 +4.7198e+000 -1.2453e+000 +7.5409e-001 -2.3362e+000 -4.8295e-001 -1.4468e+000
12 +1.370648689e+003 +1.370648689e+003 +9.085586894e+002 +9.085586894e+002 +1.2299e+000 +1.9518e+000 -2.7417e+000 -1.2733e+000 +3.5161e+000 +8.6313e-001 -3.2801e+000 -4.0648e+000 +3.0593e+000 -1.1709e+000 +3.7703e+000 -2.5156e+000 -3.1860e+000 -4.0073e+000 -2.1821e+000 +4.5350e-001 -8.6952e-001 +2.8085e+000 -8.1261e-001 +3.7009e+000
28 +9.418198269e+002 +9.418198269e+002 +4.797298269e+002 +4.797298269e+002 +1.1173e-002 +1.5866e+000 +4.4250e+000 -1.4058e+000 +1.9578e-001 -1.9989e+000 -2.7874e+000 +3.7963e+000 +3.3653e+000 -3.0067e+000 -1.3273e+000 +8.5882e-001 +1.2639e+000 -1.5211e-001 +2.7856e+000 -2.3713e+000 -3.4581e+000 +3.5013e+000 -4.3147e+000 +2.0695e+000
177 +5.116426059e+002 +5.116426059e+002 +4.955260587e+001 +4.955260587e+001 -2.7031e+000 -5.2516e-001 +4.5100e+000 -1.7751e+000 -2.2204e+000 -1.5591e+000 -5.2932e+000 +4.7260e+000 +1.4872e+000 +1.4530e+000 +1.9440e-001 -2.1234e+000 +3.9492e-001 -9.1437e-001 -8.4392e-001 -3.4611e+000 -6.9764e-001 +2.2293e+000 -4.0886e+000 +3.5839e+000
540 +3.722865374e+002 +3.722865374e+002 -8.980346264e+001 -8.980346264e+001 -3.5581e+000 +3.2903e+000 +4.0096e+000 +2.6310e+000 -1.0221e+000 -4.5437e+000 +4.5132e+000 +2.7028e+000 +1.0669e-001 +2.8630e+000 -1.8386e+000 -3.3901e+000 -1.1483e+000 -2.4615e+000 -3.5377e+000 -3.0055e+000 -1.1913e+000 +1.1273e+000 -2.9240e+000 +2.3577e+000
1237 +2.459565083e+002 +2.459565083e+002 -2.161334917e+002 -2.161334917e+002 -5.6361e+000 +4.2662e-001 +3.3714e+000 -8.8522e-001 -9.9349e-001 +1.3302e+000 +2.6786e+000 +1.6722e+000 +2.6160e+000 +1.3283e+000 -2.7211e+000 -3.3555e+000 +4.1647e-001 -2.9948e+000 -5.1993e-001 -3.9104e+000 -1.5596e-001 +3.5739e+000 -4.0563e+000 +3.0925e+000
2362 +1.569039662e+002 +1.569039662e+002 -3.051860338e+002 -3.051860338e+002 -6.3059e+000 +5.1776e+000 +2.1466e+000 -2.6710e+000 +9.2714e-001 +3.1500e+000 +4.0477e+000 +3.4946e+000 +1.7066e+000 +1.7680e-001 -1.2297e+000 -4.3790e+000 -2.6377e-001 -3.4840e+000 -9.3436e-001 -3.4459e+000 -2.8432e-001 +2.7497e+000 -2.8343e+000 +2.2045e+000
211112 +9.789502785e+001 +9.789502785e+001 -3.641949722e+002 -3.641949722e+002 -2.3175e+000 +5.7608e-001 +4.5796e+000 -1.0395e-001 +1.5135e+000 +2.2184e+000 +1.7907e+000 +1.9416e+000 +2.6120e+000 +4.3170e-002 -3.2782e+000 -3.5101e+000 -5.8454e-001 -3.8942e+000 -1.7246e+000 -3.0782e+000 -1.3287e-001 +2.9193e+000 -2.4106e+000 +1.1320e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.332347710e+003 +5.332347710e+003 +5.410007710e+003 +5.410007710e+003 -2.0258e+000 +9.4198e-001 +3.0284e+000 -2.7348e+000 -9.9846e-001 +4.6263e+000 -2.0187e+000 +1.4322e+000 -1.4775e+000 -3.5793e+000 -4.5735e+000 -4.6702e+000 +5.2343e-001 -2.9240e+000 -1.9637e-001 -2.0119e+000 +4.5012e+000 +4.7745e+000 -1.6488e+000 -7.1333e-001
