% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.746437860e+005 +3.746437860e+005 +3.746796860e+005 +3.746796860e+005 +2.4249e+000 +1.0275e+000 +3.9162e+000 +6.5865e-001 +1.0235e-001 -2.4326e+000 -2.2634e+000 -3.8128e+000 +8.3270e-001 +8.2545e-001 +5.1674e-001 +7.1659e-001 -4.1362e+000 -3.6951e-001 +1.7947e+000 +2.7016e-001 -1.7160e+000 +2.9029e+000 -2.6544e+000 +4.9018e-001
317 +2.367343424e+005 +2.367343424e+005 +2.367702424e+005 +2.367702424e+005 +3.5973e+000 +5.0248e+000 +1.0251e+001 +6.3051e+000 -1.6408e+000 -9.1616e+000 -5.9654e+000 -1.3630e+001 -5.0042e-001 -6.0316e-002 -2.2324e+000 +2.3285e+000 -7.2416e+000 -1.0608e+000 -5.3071e+000 -2.1218e+000 -4.0169e+000 +2.7481e+000 -4.9217e+000 +8.9412e-001
421 +6.080793879e+004 +6.080793879e+004 +6.084383879e+004 +6.084383879e+004 +4.8217e+000 +7.3189e+000 +7.4196e+000 +3.6200e+000 -4.1025e+000 -6.9219e+000 -2.8775e+000 -1.1263e+001 -2.0016e-001 +9.8059e-001 -3.8775e+000 +1.8070e+000 -6.8372e+000 -3.7164e+000 -1.7834e+000 -2.9399e+000 -1.4797e+000 +7.1089e+000 -4.8129e+000 +1.3319e+000
606 +2.824592979e+004 +2.824592979e+004 +2.828182979e+004 +2.828182979e+004 +3.5507e+000 +1.1315e+001 +9.3058e+000 +7.1737e+000 -9.4603e+000 -7.9843e+000 -3.8666e-001 -1.3544e+001 +6.4387e-001 +3.4459e-001 -4.7559e+000 +2.7241e+000 -6.6217e+000 -6.4516e+000 -2.9976e+000 -7.0601e+000 -1.1031e+000 +9.2081e+000 -4.7165e+000 +1.1309e+000
673 +2.333413667e+004 +2.333413667e+004 +2.337003667e+004 +2.337003667e+004 +3.7634e+000 +1.3233e+001 +9.9120e+000 +8.4798e+000 -1.1666e+001 -8.6989e+000 +3.8210e-001 -1.4463e+001 +1.3223e+000 -2.2902e-001 -6.3449e+000 +3.0637e+000 -5.9032e+000 -7.8324e+000 -2.8093e+000 -8.6944e+000 -6.3569e-001 +9.3385e+000 -4.2573e+000 +7.6115e-001
705 +9.962325818e+003 +9.962325818e+003 +9.998225818e+003 +9.998225818e+003 +2.3664e+000 +1.6005e+001 +1.0470e+001 +1.0446e+001 -1.6064e+001 -7.4768e+000 +2.2483e+000 -1.2000e+001 +2.4967e+000 -1.3918e+000 -7.5843e+000 +1.9216e+000 -2.4024e+000 -9.8932e+000 -1.1574e+000 -1.0941e+001 -3.6946e-001 +9.0710e+000 -2.5407e+000 +1.2787e+000
793 +3.688573981e+003 +3.688573981e+003 +3.724473981e+003 +3.724473981e+003 +3.2169e+000 +1.6155e+001 +9.9424e+000 +9.5816e+000 -1.6064e+001 -7.4768e+000 +3.7069e+000 -9.6866e+000 +3.3330e+000 -1.4895e+000 -7.1138e+000 +1.5225e+000 -2.4024e+000 -7.4566e+000 +4.7058e-002 -8.4332e+000 -3.6946e-001 +9.0710e+000 -2.5407e+000 +1.2787e+000
838 +1.503432626e+003 +1.503432626e+003 +1.539332626e+003 +1.539332626e+003 +3.4189e+000 +1.3357e+001 +1.0554e+001 +9.7780e+000 -1.4669e+001 -7.2142e+000 +4.7662e+000 -9.6806e+000 +3.4881e+000 -7.1452e-001 -7.6313e+000 +1.0909e+000 -3.2499e+000 -5.0879e+000 -1.4369e-001 -6.7719e+000 -7.9949e-001 +1.0158e+001 -3.0991e+000 +1.4272e+000
968 +7.377168449e+002 +7.377168449e+002 +7.736168449e+002 +7.736168449e+002 +2.6803e+000 +9.8421e+000 +6.9880e+000 +7.0389e+000 -6.0241e+000 -1.0194e+001 +1.2418e+000 -1.4693e+001 +1.8633e+000 +6.4045e-002 -4.1565e+000 +2.5395e-001 -7.3255e+000 -7.8379e+000 -3.6511e+000 -6.1805e+000 -2.7986e+000 +1.1864e+001 -3.6339e+000 -1.3890e+000
1408 +6.254949869e+002 +6.254949869e+002 +6.613949869e+002 +6.613949869e+002 +2.9856e+000 +9.6088e+000 +9.3040e+000 +6.9426e+000 -2.9450e+000 -8.3912e+000 +2.5471e-001 -9.6318e+000 +2.5835e+000 +7.4818e-002 -6.0440e+000 +2.9394e-001 -7.4407e+000 -5.0624e+000 -2.6492e+000 -5.2783e+000 -1.2188e+000 +1.3033e+001 -3.8604e+000 -3.0189e+000
