% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.530759260e+002 +2.530759260e+002 +2.361359260e+002 +2.361359260e+002 -3.8338e+000 -4.0139e+000 +1.0596e+000 +4.7699e+000 -1.6167e+000 +4.1570e-001 +4.0142e+000 -4.2387e+000 -4.0514e+000 +2.3119e+000 +4.1994e+000 +3.1442e+000 -1.1870e+000 -1.5864e+000 +4.3093e+000 +4.8657e-001 -4.9645e+000 +4.6962e+000 -4.0329e+000 +2.8386e+000
5 +1.647059107e+002 +1.647059107e+002 +1.477659107e+002 +1.477659107e+002 +2.8141e+000 -5.4710e-001 +2.0730e+000 +1.4175e+000 +3.3150e+000 -2.1420e+000 -1.2898e-001 +2.5597e+000 -2.6423e+000 -7.9547e-001 +1.3455e+000 -2.7325e+000 +1.8755e+000 -4.3429e-001 +4.5550e-001 +1.7572e+000 +3.5130e+000 -1.8314e+000 +1.0962e+000 -6.4125e-001
6 +7.750708634e+001 +7.750708634e+001 +6.056708634e+001 +6.056708634e+001 -1.4097e+000 -7.7262e-001 -3.8974e+000 -6.2501e-001 +4.4652e+000 -9.0775e-001 +2.3959e+000 -2.7924e+000 -1.1217e+000 -3.4311e+000 +6.2980e-001 -8.4605e-001 -3.0858e+000 -3.5050e+000 +2.1111e+000 -4.4519e+000 +1.2477e+000 -2.5130e+000 -2.5023e+000 -2.2059e+000
157 +5.146996641e+001 +5.146996641e+001 +3.452996641e+001 +3.452996641e+001 -1.9798e-001 +1.2543e+000 +5.3899e-001 -3.5798e-001 +3.7694e+000 -7.0871e-001 +2.1726e+000 -2.1657e+000 -7.9464e-001 +2.2901e-002 +3.6280e+000 -3.6530e-001 -1.7337e+000 -4.4526e+000 +3.3068e+000 -1.5205e+000 +3.2094e+000 -4.0274e+000 -4.6325e-001 -3.2043e-001
456 +3.970301359e+001 +3.970301359e+001 +2.276301359e+001 +2.276301359e+001 +5.5374e-001 +3.7048e+000 -2.5758e+000 -9.2439e-001 +3.6021e+000 -2.7154e+000 +2.2601e+000 -1.9159e+000 -3.1706e+000 -3.2151e+000 +7.1162e-001 -8.5215e-001 -2.9876e+000 -5.7792e+000 +4.0354e+000 +2.1805e+000 +3.9716e+000 -3.1174e+000 -2.5486e+000 -1.7975e+000
779 +2.366963451e+001 +2.366963451e+001 +6.729634509e+000 +6.729634509e+000 -1.1780e-001 +3.6012e+000 -1.5761e+000 +2.1415e-001 +4.9358e+000 -3.8679e+000 +1.4325e+000 -1.4694e+000 -1.1411e+000 -2.7952e+000 +1.3101e+000 -7.0603e-001 -4.3491e+000 -3.8568e+000 +2.7912e+000 +1.2329e+000 +4.5733e+000 -1.7511e+000 -2.3362e+000 -1.8781e+000
2676 +1.563891110e+001 +1.563891110e+001 -1.301088896e+000 -1.301088896e+000 +1.1484e+000 +3.3016e+000 -1.0699e+000 -5.9389e-002 +4.6978e+000 -1.4541e+000 +1.4323e+000 -2.0581e+000 -3.8509e-001 -7.1079e-001 +4.4487e+000 -4.3327e-001 -1.5798e+000 +9.1188e-001 +2.6873e+000 +3.9089e+000 +4.5190e+000 +1.6961e-001 -1.8133e+000 -3.3323e-001
3140 +9.852331245e+000 +9.852331245e+000 -7.087668755e+000 -7.087668755e+000 +2.2361e+000 +3.6705e+000 -5.4011e-001 +5.0019e-001 +4.5616e+000 -3.4949e+000 +1.7866e+000 -3.9645e-001 +3.6782e-001 -2.5269e+000 +3.4214e+000 +9.9136e-001 -4.2225e+000 +7.7314e-002 +3.1972e+000 +4.7845e+000 +4.3567e+000 -1.6683e+000 -9.7389e-001 +1.1583e+000
12354 +5.215622064e+000 +5.215622064e+000 -1.172437794e+001 -1.172437794e+001 +3.6570e+000 +1.5987e+000 +1.4399e+000 +3.5078e-001 +4.4174e+000 -1.5632e+000 +2.5143e+000 -2.5980e+000 +1.4081e+000 -9.1909e-001 +4.2458e+000 +2.0364e-001 -2.8831e+000 -2.9749e+000 +1.8281e+000 +2.6871e+000 +2.9533e+000 +1.4282e+000 +1.6735e-001 -6.8889e-001
58135 +3.918771577e+000 +3.918771577e+000 -1.302122842e+001 -1.302122842e+001 +2.9172e+000 +1.6179e+000 -1.7647e+000 +2.6492e+000 +2.5526e+000 -1.8885e+000 +2.1762e+000 -1.1645e+000 -7.3652e-001 -2.5613e+000 +3.6074e+000 -7.5353e-001 -1.7124e+000 -1.8087e+000 +2.6355e+000 +1.2993e+000 +3.5698e+000 -1.7971e-001 +7.2532e-001 +2.8003e+000
