% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.012170937e+002 +6.012170937e+002 +7.038270937e+002 +7.038270937e+002 +1.2538e+000 +2.5152e+000 +3.6330e-001 +2.2901e+000 +1.9622e+000 -2.3433e+000 -1.0208e-001 +4.5981e-001 -1.3681e+000 -1.7218e+000 +1.1384e+000 -2.1816e+000 +4.4716e+000 -3.1668e+000 -2.7627e+000 -3.2871e-002 -4.2890e+000 +1.9818e+000 -1.1164e-001 -2.2088e+000
214 +3.923263935e+002 +3.923263935e+002 +4.949363935e+002 +4.949363935e+002 +2.7800e+000 +2.2224e+000 +1.4368e-001 -2.3813e+000 +2.4427e+000 +1.0339e+000 +1.8826e+000 +1.7237e+000 +3.4381e+000 -4.4683e-001 +2.5892e+000 +1.0955e+000 +5.9920e-001 -1.6391e+000 +3.0586e-001 +7.5590e-001 -1.0463e+000 +2.6514e+000 -3.9951e+000 -3.2282e+000
3070 +2.389494265e+002 +2.389494265e+002 +3.415594265e+002 +3.415594265e+002 +5.8783e-001 -5.7309e-001 +1.3019e+000 -1.6602e+000 -4.4110e-001 +3.8183e-001 +2.3153e-001 -1.3901e-001 +1.3089e+000 -2.6257e+000 +2.1720e+000 -4.4083e-002 +9.5927e-001 -9.6080e-001 +2.1290e+000 +7.0375e-001 +2.2706e+000 +1.3713e+000 -4.2918e-001 -1.3485e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.396593860e+002 +6.396593860e+002 +7.329593860e+002 +7.329593860e+002 +4.3210e-001 -8.9956e-001 +4.6807e+000 -3.5614e+000 +2.0713e+000 -1.3885e+000 -4.8024e+000 +1.0000e+000 -1.1175e+000 -3.0763e+000 -1.4940e+000 +4.8290e+000 +3.9515e-003 +2.4183e-001 -4.4740e+000 +1.1627e+000 -4.5739e+000 +1.8561e+000 -1.7289e+000 -2.3836e+000
7 +5.709033849e+002 +5.709033849e+002 +6.642033849e+002 +6.642033849e+002 -3.0686e+000 -3.1600e+000 -4.5540e+000 -4.5534e+000 -1.1214e+000 -7.5075e-001 -3.4106e-001 +3.1245e+000 -1.0970e+000 -3.5639e+000 -1.1720e+000 -1.0471e-001 -1.8535e+000 +4.3083e+000 -4.6880e+000 -2.7793e+000 -2.3669e+000 -9.6997e-001 +1.9355e+000 -2.4326e+000
148 +3.933444379e+002 +3.933444379e+002 +4.866444379e+002 +4.866444379e+002 +1.0898e+000 -1.5268e+000 -2.2879e+000 +6.3791e-001 +2.3982e+000 +1.2526e+000 -3.5718e+000 -8.1320e-002 -2.9354e+000 -9.6412e-001 +7.7563e-001 +3.1141e+000 +1.1041e+000 +9.1680e-001 -2.1648e-001 +1.0412e+000 +3.9352e-001 +2.7238e+000 +2.4460e-001 +1.0722e+000
1166 +2.357700069e+002 +2.357700069e+002 +3.290700069e+002 +3.290700069e+002 +3.0856e-001 -1.1047e+000 -1.9110e+000 -1.2441e+000 +2.1770e+000 +5.7569e-001 -4.9164e-001 +5.6294e-001 -2.0341e+000 -2.7448e+000 -8.8866e-002 -5.8314e-001 +2.5476e+000 +3.7280e-001 -2.0975e+000 -3.8658e-001 -2.5164e+000 +2.4696e+000 -1.4239e+000 +4.0762e-002
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.641959477e+002 +8.641959477e+002 +8.778359477e+002 +8.778359477e+002 -3.8727e+000 -2.7349e+000 -1.6929e+000 +4.5483e-001 +9.1547e-002 -4.9714e+000 +4.1892e+000 +2.1501e-001 -4.7227e+000 +3.3398e+000 -1.7071e-001 +4.1385e+000 -1.5078e+000 +3.2029e+000 -4.9309e-002 +3.8931e+000 +9.4485e-002 -3.8164e+000 +8.2229e-001 +1.8207e+000
12 +6.254650570e+002 +6.254650570e+002 +6.391050570e+002 +6.391050570e+002 -3.0699e+000 -2.6023e+000 -2.2404e+000 -1.8175e+000 +3.7213e+000 +8.6471e-001 -7.6256e-001 -9.3928e-001 -1.1111e+000 -9.1592e-001 +9.2591e-001 -2.3583e+000 +3.7899e+000 +3.2110e+000 -2.5509e+000 -3.5584e+000 -3.9418e+000 -1.3805e+000 -1.8514e-001 -6.6709e-001
173 +3.558370012e+002 +3.558370012e+002 +3.694770012e+002 +3.694770012e+002 -1.2387e+000 -1.3092e+000 +4.1787e-001 +1.7913e-001 +4.2214e+000 -4.0864e+000 -1.0575e+000 -1.9620e+000 -2.1404e+000 -1.2148e-001 -1.9681e+000 +3.7513e+000 -2.2231e+000 -2.3541e+000 +2.8734e+000 -3.0202e+000 +5.6476e-001 +1.9764e-001 +3.3292e-001 +7.5082e-001
954 +2.427168233e+002 +2.427168233e+002 +2.563568233e+002 +2.563568233e+002 -2.9193e-001 +2.7331e+000 +2.0732e+000 +6.0314e-001 +2.1751e+000 -1.9318e+000 -1.7021e+000 -1.3809e+000 -2.7379e+000 -6.9883e-001 +1.1856e+000 +2.8116e+000 -8.1045e-001 -3.4332e+000 +1.5193e-001 -1.3407e+000 -1.2068e-001 -2.0429e+000 -5.0555e-001 +1.3135e+000
20639 +1.573830030e+002 +1.573830030e+002 +1.710230030e+002 +1.710230030e+002 -1.2426e+000 +1.3922e+000 +6.2782e-002 +1.4272e+000 +1.8815e-001 -3.1128e+000 +2.6478e-001 -1.5607e+000 -9.2264e-001 -1.0421e+000 -3.0899e-001 +9.6313e-001 +1.6208e+000 -2.5220e+000 +5.4615e-001 -1.7175e+000 -1.0838e+000 -1.0027e+000 +3.3698e-001 +8.4314e-001
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.936308497e+002 +8.936308497e+002 +1.088430850e+003 +1.088430850e+003 -1.8592e+000 -5.1412e-001 +3.7835e+000 +4.0299e+000 +4.6709e+000 +3.5208e+000 +4.7309e+000 -8.1899e-001 -2.4922e+000 +1.5254e+000 +1.0068e+000 +3.3993e+000 -4.3370e+000 +4.1481e+000 -2.9463e-001 +4.4811e+000 -3.9275e+000 -4.5085e+000 -3.2215e-001 -1.3247e+000
8 +6.103609528e+002 +6.103609528e+002 +8.051609528e+002 +8.051609528e+002 +2.4975e-001 +1.2680e+000 -1.9552e+000 +8.9598e-001 +9.6168e-001 -3.6785e+000 +1.0626e+000 -2.7481e+000 +1.7350e+000 -2.7244e+000 -2.8529e+000 -2.4624e+000 -6.9219e-001 -3.7440e-001 -2.9430e+000 -6.8246e-001 +6.6358e-003 -1.3730e+000 +1.0015e+000 -4.6610e+000
225 +3.872358827e+002 +3.872358827e+002 +5.820358827e+002 +5.820358827e+002 -6.1544e-001 +1.6250e+000 -3.2091e-001 -1.6650e+000 +1.8092e+000 -2.4668e+000 +1.9498e+000 +1.5044e+000 -1.4683e+000 -2.6606e-002 -4.7189e+000 +3.4805e+000 -1.3288e-001 -2.4402e-002 -1.7205e+000 -5.0835e-001 +3.0693e-002 -9.9641e-002 -1.3865e+000 +1.4109e+000
1231 +2.483422460e+002 +2.483422460e+002 +4.431422460e+002 +4.431422460e+002 -1.1711e-001 +1.5815e+000 +3.0080e+000 -1.3425e+000 +1.2234e+000 -2.3778e+000 +2.1026e+000 +1.7023e+000 -3.1063e+000 +6.6592e-001 -1.0562e+000 +1.1160e+000 +9.6250e-001 -1.0233e+000 -1.4131e+000 +1.9880e+000 -2.6700e-001 +7.8097e-001 -7.8690e-001 +1.5043e+000
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.486191245e+002 +8.486191245e+002 +7.150291245e+002 +7.150291245e+002 -2.4772e+000 +3.7613e+000 -2.1248e+000 +4.4057e+000 -2.7135e-001 -4.5684e+000 -2.6208e+000 +3.1754e+000 +3.4759e+000 -2.2119e+000 -2.3483e+000 -8.5704e-001 +1.1932e+000 +3.6224e-001 -4.0812e-001 +3.9492e+000 -4.2515e+000 +4.9386e+000 -1.0657e+000 +4.6683e+000
13 +5.922576193e+002 +5.922576193e+002 +4.586676193e+002 +4.586676193e+002 -8.8013e-001 +3.6724e+000 +2.2358e+000 +3.9384e+000 +4.8756e+000 +1.1349e-001 -1.9501e+000 +3.6405e+000 +2.4941e+000 -7.8705e-001 +2.7719e+000 -4.6059e+000 +7.3077e-001 +2.2493e+000 +8.6487e-002 -2.2145e-001 +1.5144e+000 -8.0066e-001 -3.5757e+000 -3.3516e+000
517 +3.802687356e+002 +3.802687356e+002 +2.466787356e+002 +2.466787356e+002 -3.6030e+000 +2.1749e-002 -1.0559e+000 +4.4580e+000 +1.1988e+000 -8.6139e-001 +1.3230e+000 -1.3246e+000 +1.3833e+000 -3.3317e+000 +1.2409e+000 +4.2301e-001 +4.8113e-001 +2.2013e+000 +1.6654e+000 +1.6278e+000 -1.9525e+000 -3.9961e+000 -2.1207e+000 -1.9907e+000
1899 +2.497072760e+002 +2.497072760e+002 +1.161172760e+002 +1.161172760e+002 -1.2617e+000 -1.3790e+000 +1.1953e+000 +1.0392e+000 +1.5976e+000 +1.5298e+000 -1.2877e+000 -1.2683e-002 -1.8537e+000 -1.9100e+000 +1.3613e+000 -7.3282e-001 +1.9812e+000 +2.7085e+000 -2.9757e+000 +2.0363e+000 -2.3126e+000 -9.7458e-001 +1.4570e-001 -2.7797e+000
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.079651458e+002 +7.079651458e+002 -1.388448542e+002 -1.388448542e+002 +2.2119e+000 +1.4587e+000 +3.7412e+000 -4.7491e+000 -2.2335e-003 +2.8237e+000 -2.2288e+000 -4.8079e+000 -2.8826e+000 -4.2021e+000 +2.2014e+000 +1.9424e+000 -3.0421e-001 -4.2882e+000 +7.8501e-001 +7.0291e-002 +1.5043e+000 +4.3896e-001 +3.5928e+000 +2.6415e+000
20 +6.076095827e+002 +6.076095827e+002 -2.392004173e+002 -2.392004173e+002 +3.0162e+000 -2.3879e+000 -3.3548e+000 +3.0995e+000 +1.2972e+000 +3.6069e+000 +3.9605e+000 -6.6382e-001 -1.2985e-001 -1.6077e+000 -4.8403e+000 -2.8732e+000 -1.7875e+000 -2.5660e+000 -7.1234e-001 +2.6567e+000 -1.9911e+000 +8.6349e-001 -2.8348e+000 -4.5082e+000
269 +3.966898712e+002 +3.966898712e+002 -4.501201288e+002 -4.501201288e+002 +6.7390e-001 +4.0938e+000 +1.0401e-001 -6.7129e-001 +5.8215e-001 -9.3860e-001 -4.2174e+000 +1.8916e-001 +2.1795e+000 -2.6888e+000 +1.3231e-001 +2.6435e+000 +3.3011e+000 +2.0398e-001 +5.4010e-001 +1.6497e+000 +2.5364e+000 -1.9869e+000 +5.9666e-001 -1.7029e+000
3009 +2.434392846e+002 +2.434392846e+002 -6.033707154e+002 -6.033707154e+002 +7.7147e-001 -1.7700e+000 +3.8599e+000 -8.2497e-001 +2.7085e+000 +2.1049e+000 +1.3945e+000 -2.4174e+000 +6.2505e-002 +3.8970e+000 -8.0776e-001 -2.1822e+000 -1.2468e+000 -1.4962e+000 +1.2239e+000 +8.4611e-001 -2.9454e+000 +3.4781e+000 -2.0297e+000 -1.3611e+000
% function evaluation | noise-free fitness - Fopt (1.363000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.583409770e+002 +9.583409770e+002 +9.719709770e+002 +9.719709770e+002 +3.6047e+000 -3.3056e+000 +4.0045e-001 +3.1303e+000 +4.7190e+000 +4.7562e+000 -2.9000e+000 -3.1867e+000 +9.4609e-001 +8.2356e-001 +1.5993e-001 +2.4645e+000 +4.7274e+000 -3.9595e+000 +3.3426e+000 +2.0897e+000 -4.3105e+000 +4.1431e-001 -2.8950e+000 -4.6635e+000
5 +5.614307940e+002 +5.614307940e+002 +5.750607940e+002 +5.750607940e+002 +8.8371e-001 +3.7838e+000 +1.3333e+000 -3.6378e+000 -2.7037e+000 +1.8463e+000 -1.8789e+000 +3.5447e+000 -5.4138e-001 +2.4347e+000 +1.7737e+000 -3.1844e-001 -1.4545e+000 +3.9035e+000 +1.3005e+000 +9.8499e-001 -2.5337e+000 +3.3442e+000 +3.3742e+000 -2.2311e+000
