% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.005830916e+002 +3.005830916e+002 +3.800630916e+002 +3.800630916e+002 +3.8447e+000 +3.0574e+000 -4.0156e+000 +3.2969e+000 +4.6827e+000 -4.0721e+000 -2.2247e+000 +3.8056e+000 -4.8966e+000 -1.2723e+000 +6.6950e-001 -1.0397e+000 -4.6929e+000 +3.0588e+000 -3.5493e-001 +7.7485e-001 -2.1003e+000 +2.1672e+000 +2.7828e+000 -2.6330e+000
4 +1.144096744e+002 +1.144096744e+002 +1.938896744e+002 +1.938896744e+002 -3.3256e+000 -1.4296e+000 -3.8791e+000 -9.3493e-003 +2.9768e+000 +1.6626e+000 +3.1407e+000 +2.9804e+000 -1.3507e+000 -9.4524e-001 -4.3693e-001 +1.1505e+000 +6.3475e-001 +6.6697e-001 -6.2948e-002 +2.2624e+000 -1.4557e+000 -3.9464e+000 +3.5373e+000 +2.0545e+000
41 +9.259305285e+001 +9.259305285e+001 +1.720730528e+002 +1.720730528e+002 +2.6002e+000 -2.1961e+000 +6.4197e-001 +3.6621e+000 -2.7337e+000 +9.1430e-001 -3.6793e-001 +3.5406e-001 -1.5880e+000 +7.2088e-001 +2.6469e+000 +2.9048e+000 +5.6531e-001 +1.6722e+000 +2.2456e+000 +3.0356e+000 -2.0693e+000 -2.1297e+000 +6.6425e-001 -1.5151e+000
210 +6.152533270e+001 +6.152533270e+001 +1.410053327e+002 +1.410053327e+002 +2.9986e+000 -2.9276e+000 +4.4096e-001 +2.6814e-001 -3.6710e+000 +3.8333e+000 +1.0405e+000 -4.9607e-001 +4.8982e-001 -9.5840e-001 -4.0356e+000 -5.8575e-001 -7.3815e-001 +2.2233e+000 +5.7278e+000 +4.2633e+000 +1.0482e+000 -4.0946e+000 +2.9321e+000 +1.8688e+000
776 +3.370544927e+001 +3.370544927e+001 +1.131854493e+002 +1.131854493e+002 +4.4378e-001 -2.4220e+000 -8.1121e-001 +6.2603e-001 -2.6903e+000 +1.6030e+000 +1.2079e+000 -1.4395e+000 -1.1822e+000 -1.2006e+000 -1.9109e+000 +2.8363e+000 +8.3078e-001 +2.3018e+000 +5.1474e+000 +3.4173e+000 -1.8711e+000 -5.5756e+000 +3.6751e+000 +2.3502e+000
1015 +2.084412322e+001 +2.084412322e+001 +1.003241232e+002 +1.003241232e+002 +1.1788e-001 -1.7128e+000 -1.5815e+000 +1.6900e+000 -1.9430e+000 +1.4340e+000 +7.2276e-001 -5.3235e-001 -9.0471e-001 -1.2163e+000 -2.1734e+000 +1.4961e+000 +8.5042e-001 +2.1298e+000 +4.5099e+000 +3.7473e+000 -5.4859e-001 -4.7797e+000 +2.8636e+000 +2.9374e+000
1220 +1.531501944e+001 +1.531501944e+001 +9.479501944e+001 +9.479501944e+001 -3.1057e-001 -7.6552e-001 +1.7430e-001 +3.0227e+000 -1.8580e+000 -1.3674e-002 -2.1862e+000 +1.1304e-001 -2.0308e+000 -1.9348e+000 -1.9210e+000 +2.5048e+000 +6.0529e-001 +3.9130e-001 +3.9536e+000 +3.2511e+000 -1.2777e+000 -4.3111e+000 +2.4313e+000 +1.7393e+000
1396 +9.640946169e+000 +9.640946169e+000 +8.912094617e+001 +8.912094617e+001 +6.7863e-001 -1.1924e+000 -4.3107e-001 +2.5006e+000 -2.6205e+000 +6.1957e-001 -5.9850e-001 -7.8850e-001 -1.3440e+000 -1.7560e+000 -2.7428e+000 +3.1515e+000 +5.1376e-001 +4.5002e-001 +3.7507e+000 +2.2867e+000 -3.2048e-001 -4.6923e+000 +3.0306e+000 +2.6154e+000
1799 +6.096062031e+000 +6.096062031e+000 +8.557606203e+001 +8.557606203e+001 +1.6002e-001 -1.8511e+000 -5.3683e-001 +1.7807e+000 -2.6869e+000 +1.5220e-001 -7.3167e-001 -1.3099e+000 -2.0078e+000 -2.1652e+000 -3.1627e+000 +2.4991e+000 +1.2542e+000 -5.4694e-001 +3.0747e+000 +2.7875e+000 +4.0747e-001 -4.3393e+000 +2.8477e+000 +1.7334e+000
1941 +3.644343203e+000 +3.644343203e+000 +8.312434320e+001 +8.312434320e+001 +4.6283e-001 -8.4645e-001 -7.1642e-001 +1.1764e+000 -2.0078e+000 +6.6138e-001 -9.6413e-002 -4.2840e-001 -1.0459e+000 -2.5301e+000 -3.5117e+000 +2.5762e+000 +9.6038e-001 -7.8500e-002 +3.1406e+000 +3.2582e+000 +1.5072e-001 -3.9592e+000 +3.1013e+000 +1.6194e+000
