% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.652778308e+007 +2.652778308e+007 +2.652772814e+007 +2.652772814e+007 +4.3387e+000 +1.8068e-001 -2.9490e+000 +2.6191e+000 +1.3796e+000 +1.3227e+000 +6.8713e-001 +3.0230e+000 +9.2889e-001 -2.8309e+000 +3.9409e+000 -3.2722e+000 -2.0706e+000 +1.7105e+000 -1.8466e+000 -9.6985e-001 -3.6847e-001 -4.0538e+000 -1.0708e+000 -2.7708e+000
3 +6.228401410e+006 +6.228401410e+006 +6.228346470e+006 +6.228346470e+006 -3.0967e+000 +6.1817e-001 +8.1335e-001 -1.3236e+000 -4.0159e+000 +2.9232e+000 +1.6487e+000 +3.4707e+000 -3.4421e+000 +2.2884e+000 +1.4708e-001 +3.8016e+000 -1.3312e+000 +3.5855e+000 +7.6691e-001 -4.6067e+000 -2.0313e+000 +2.2667e+000 -4.1408e+000 -2.2389e+000
51 +3.788948199e+006 +3.788948199e+006 +3.788893259e+006 +3.788893259e+006 -2.5685e+000 +4.5455e+000 +2.1160e+000 -2.7720e+000 +1.2928e+000 +1.4491e+000 -1.2776e+000 +2.9042e+000 -3.3337e+000 -1.2761e+000 -4.9685e+000 -3.4664e+000 -2.2210e+000 +3.8533e-001 -2.7347e+000 +6.4469e-001 +2.5358e+000 -2.2513e+000 -3.0738e+000 -4.5108e-001
327 +1.814523123e+006 +1.814523123e+006 +1.814468183e+006 +1.814468183e+006 -3.2385e+000 -1.1072e+000 -1.9886e+000 +5.6844e-001 +1.7631e+000 -9.3314e-001 +2.5976e+000 -3.8884e+000 +2.4390e+000 +1.7745e+000 +4.6962e+000 -1.0335e+000 +1.9821e+000 -3.7653e+000 -1.7328e+000 +2.3949e+000 +1.7053e-001 +3.3784e+000 +5.3766e+000 -3.9069e+000
1367 +1.332281322e+006 +1.332281322e+006 +1.332226382e+006 +1.332226382e+006 -5.1435e-001 +1.4624e+000 -2.3249e+000 -6.4817e-001 -1.3144e+000 +1.8658e+000 -2.7896e+000 +3.5368e-001 -2.8225e+000 +5.9367e+000 -8.4383e-001 -3.5026e+000 -6.1683e+000 +1.0341e+000 -5.4953e+000 +1.8515e+000 +6.9004e+000 +4.4570e+000 +2.6087e+000 -1.0823e+000
2250 +9.926216234e+005 +9.926216234e+005 +9.925666834e+005 +9.925666834e+005 -9.2218e-001 -2.8232e+000 +3.8281e+000 -2.4503e+000 -5.2733e+000 +3.0255e+000 -6.6731e+000 -9.5437e-001 -4.3822e+000 +1.2650e+001 +4.7132e+000 -1.9425e+000 -5.0161e+000 +3.4838e+000 -1.6744e-001 +4.2746e-001 +7.0685e+000 +4.5270e+000 +9.7708e-001 +6.1738e+000
% function evaluation | noise-free fitness - Fopt (5.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.900074740e+007 +1.900074740e+007 +1.900080653e+007 +1.900080653e+007 -2.4800e-001 -4.2331e+000 -7.3655e-001 +4.2793e+000 -3.2986e+000 -3.5030e+000 -6.6383e-001 +8.6814e-001 +2.2475e+000 +1.0877e+000 -3.3065e+000 +4.6121e+000 -1.6849e+000 -2.6745e+000 -3.5173e+000 -3.3593e+000 +3.0518e-001 -4.7931e+000 -2.2053e+000 -1.9936e+000
3 +1.087045598e+007 +1.087045598e+007 +1.087051511e+007 +1.087051511e+007 +3.6444e+000 +1.1572e-001 -3.7231e+000 +2.2541e+000 +4.0424e+000 -1.3400e+000 +3.5056e+000 +2.3633e+000 +3.9986e+000 -2.1639e+000 +3.4175e+000 -9.4104e-002 +1.5059e+000 +1.0491e+000 +1.5388e+000 +4.0108e-001 -3.1273e+000 -3.5569e+000 -2.4669e-001 -9.4190e-001
8 +8.420085927e+006 +8.420085927e+006 +8.420145057e+006 +8.420145057e+006 +3.3575e+000 +6.6675e-001 +3.6297e+000 +7.2936e-001 -2.9154e+000 +3.3520e+000 -3.9300e-001 +4.4963e+000 -1.8701e+000 +1.8889e+000 -3.0078e-002 -4.8722e-001 +5.3590e-002 -1.3363e+000 +1.3762e+000 +4.3078e+000 +1.7074e+000 -2.1263e+000 +2.5548e+000 -1.0307e+000
