% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.624922799e+001 +8.624922799e+001 -9.137507720e+002 -9.137507720e+002 -3.7502e+000 -4.1727e+000 +1.5486e+000 +9.8698e-001 -2.3714e+000 +4.7466e+000 -2.4765e+000 -3.6968e+000 -2.2011e+000 +1.3190e+000 +3.0717e+000 +2.6624e+000 -4.3935e+000 -1.4487e+000 -1.0813e+000 +1.3687e+000 +2.5172e+000 +1.4437e+000 +1.5887e+000 +2.4451e-001
709 +6.222174819e+001 +6.222174819e+001 -9.377782518e+002 -9.377782518e+002 +3.9365e-001 -6.2538e-001 -2.4193e-001 +3.6553e+000 -4.1258e+000 +3.5540e+000 +6.2200e-001 +1.4021e+000 +1.8499e+000 -2.9446e-001 -1.7851e+000 +1.4185e+000 -2.5306e+000 -3.0966e+000 +1.9001e+000 -1.5137e+000 +4.9435e+000 +1.7624e+000 -3.8469e-001 +1.8986e+000
1197 +3.610348786e+001 +3.610348786e+001 -9.638965121e+002 -9.638965121e+002 +2.8279e+000 -2.3306e+000 -2.8103e-001 +2.5745e+000 -5.4276e+000 +3.8475e+000 -1.1302e+000 +2.1319e+000 +2.0114e+000 -2.9774e-001 -3.1241e+000 +1.6685e+000 -1.5858e+000 -2.2247e+000 +1.3934e+000 -1.3118e+000 +2.6301e+000 +7.8180e-001 -4.7730e-001 +1.8060e+000
1365 +2.396677356e+001 +2.396677356e+001 -9.760332264e+002 -9.760332264e+002 +3.7806e+000 -1.7060e+000 +1.7831e+000 +3.5276e+000 -4.9985e+000 +2.0516e+000 -2.8069e+000 +2.6065e+000 +3.1083e+000 -2.5122e-001 -3.2720e+000 +1.6949e+000 -2.6175e+000 -1.2926e+000 +2.0210e+000 +9.0376e-002 +2.7156e+000 +2.4470e+000 +1.0587e+000 +9.4266e-001
1703 +1.456556920e+001 +1.456556920e+001 -9.854344308e+002 -9.854344308e+002 +3.1735e+000 -1.4840e+000 +1.5339e+000 +3.4747e+000 -4.7289e+000 +1.2879e+000 -1.7697e+000 +2.7262e+000 +3.4667e+000 -1.4730e+000 -4.0714e+000 +2.9597e+000 -3.2251e+000 -2.4511e+000 +6.8381e-001 -1.6624e+000 +3.0664e+000 +2.2552e+000 +1.3701e+000 +1.3576e+000
1832 +9.639960317e+000 +9.639960317e+000 -9.903600397e+002 -9.903600397e+002 +2.7763e+000 -1.6349e+000 +1.3706e+000 +3.1599e+000 -4.3995e+000 +1.7782e+000 -1.7038e+000 +2.6695e+000 +4.6500e+000 -1.2272e+000 -3.7154e+000 +3.3653e+000 -2.9106e+000 -2.0337e+000 -6.3418e-001 -1.0867e+000 +1.8462e+000 +2.6248e+000 +2.7064e+000 +8.7117e-001
2185 +3.743397377e+000 +3.743397377e+000 -9.962566026e+002 -9.962566026e+002 +1.3000e+000 -2.0192e+000 +1.3904e+000 +3.5271e+000 -4.5809e+000 +1.4831e+000 -2.2849e+000 +3.5748e+000 +4.5679e+000 -5.5045e-001 -3.2597e+000 +3.0212e+000 -2.2630e+000 -2.5983e+000 -4.1513e-001 -7.9501e-001 +2.2283e+000 +3.9421e+000 +2.7198e+000 +2.0422e+000
2454 +2.470764088e+000 +2.470764088e+000 -9.975292359e+002 -9.975292359e+002 +1.6098e+000 -1.8989e+000 +1.1070e+000 +3.7128e+000 -4.6355e+000 +6.3836e-001 -2.5073e+000 +3.8762e+000 +4.9914e+000 -5.7846e-001 -3.6558e+000 +3.1081e+000 -2.3616e+000 -2.5310e+000 -5.0594e-001 -6.1956e-001 +2.5278e+000 +3.9998e+000 +3.2039e+000 +2.2286e+000
2950 +1.485639888e+000 +1.485639888e+000 -9.985143601e+002 -9.985143601e+002 +1.4617e+000 -1.7825e+000 +1.0062e+000 +3.4725e+000 -4.5217e+000 +7.2621e-001 -2.1438e+000 +3.3475e+000 +3.8528e+000 -7.1056e-001 -3.7034e+000 +2.2840e+000 -2.4832e+000 -3.0222e+000 -1.0785e+000 +1.1560e-001 +2.6438e+000 +3.7197e+000 +3.6977e+000 +2.5049e+000
3971 +9.972952043e-001 +9.972952043e-001 -9.990027048e+002 -9.990027048e+002 +1.4936e+000 -1.7144e+000 +1.0420e+000 +3.7331e+000 -4.4489e+000 +3.8612e-001 -2.1575e+000 +3.6245e+000 +4.3531e+000 -1.1065e+000 -3.5442e+000 +2.1352e+000 -2.5885e+000 -2.5897e+000 -1.0850e+000 -1.1697e-002 +3.0471e+000 +3.8049e+000 +4.0909e+000 +2.4926e+000
2852144 +5.988151693e-001 +5.988151693e-001 -9.994011848e+002 -9.994011848e+002 +1.0049e+000 +8.7642e-001 +3.1085e+000 -2.3949e-002 -2.0846e+000 -3.6379e+000 +1.0424e+000 -1.8304e+000 +2.4832e+000 +2.9625e-001 -6.1076e-001 +3.4985e+000 -1.1396e+000 +1.5311e+000 +2.0273e+000 +2.4066e+000 +2.0384e+000 -4.2632e-001 +1.0285e+000 -3.1018e+000
