% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.637520789e+003 +2.637520789e+003 +2.667490789e+003 +2.667490789e+003 +1.7180e+000 -1.4808e+000 -8.4570e-001 +4.1541e-001 +2.7836e+000 +2.7507e+000 -3.6451e+000 -1.5829e+000 +4.4844e+000 -3.9369e+000 +4.2888e+000 -3.0704e+000 -3.0848e+000 -2.2687e+000 -3.3422e+000 -3.7710e+000 -4.0567e+000 +5.3719e-001 +3.3173e+000 +6.8987e-001
12 +2.249624947e+003 +2.249624947e+003 +2.279594947e+003 +2.279594947e+003 +1.7544e+000 +3.0907e+000 -4.2305e-001 +4.7267e+000 -1.4456e-001 +2.5959e+000 -2.7797e+000 -8.9090e-001 +1.4449e+000 -2.2905e+000 +3.9613e+000 -8.5546e-001 +3.9019e+000 +4.8692e+000 -4.1175e+000 -2.1919e+000 +3.4365e+000 +2.9594e+000 -1.7182e+000 +1.1036e-001
407 +1.416997722e+003 +1.416997722e+003 +1.446967722e+003 +1.446967722e+003 +3.9194e+000 +2.2450e-001 -3.0641e+000 -2.7904e+000 +3.6154e+000 +7.3839e-001 -5.2332e+000 -4.4150e+000 -5.0559e+000 -1.6462e+000 -3.2006e+000 -8.7361e-001 +3.4048e+000 +2.1911e+000 -1.9876e+000 +8.2910e-001 -2.3657e+000 +1.4458e-002 +2.1019e+000 +5.5233e-001
897 +9.941168482e+002 +9.941168482e+002 +1.024086848e+003 +1.024086848e+003 +3.9322e+000 -2.7368e+000 -3.5628e+000 -5.0297e+000 +4.3764e+000 +3.3697e+000 -5.3301e+000 -5.6214e+000 -8.5844e-001 -1.5432e+000 -1.1183e+000 -1.1518e+000 +3.1512e+000 +2.4224e+000 -1.3440e+000 +1.4482e+000 -2.2669e+000 +2.6260e-001 +6.6318e-001 -3.2275e+000
1416 +6.057524065e+002 +6.057524065e+002 +6.357224065e+002 +6.357224065e+002 +3.0971e+000 -1.3171e+000 -3.8932e+000 -2.3850e+000 +2.3550e+000 +3.4022e+000 -4.3852e+000 -4.9842e+000 +2.6361e+000 -2.9427e+000 +2.1291e+000 +5.9366e-003 +4.7532e+000 +2.5158e+000 -1.7745e+000 +3.4689e+000 -2.8768e+000 -8.3095e-001 +7.3281e-001 -3.0714e+000
1738 +3.862931074e+002 +3.862931074e+002 +4.162631074e+002 +4.162631074e+002 +2.0274e+000 -1.3644e+000 -3.4094e+000 -1.7225e+000 +2.4044e+000 +2.9299e+000 -3.8652e+000 -4.0783e+000 +8.2284e-001 -3.1224e+000 +2.0224e+000 -9.0907e-001 +4.6632e+000 +2.0826e+000 -2.4681e+000 +2.7921e+000 -2.4046e+000 -7.2903e-001 +1.2093e+000 -3.0309e+000
2087 +2.503641207e+002 +2.503641207e+002 +2.803341207e+002 +2.803341207e+002 +3.6027e-001 -1.6578e+000 -4.0340e+000 -1.3758e+000 +2.9701e+000 +3.5905e+000 -3.7341e+000 -2.6292e+000 +1.0347e+000 -1.9265e+000 +1.6399e+000 -1.5808e+000 +4.6671e+000 +3.1439e+000 -2.0031e+000 +2.4944e+000 -2.1010e+000 -6.7293e-001 +1.6198e+000 -3.3131e+000
2717 +1.532262380e+002 +1.532262380e+002 +1.831962380e+002 +1.831962380e+002 +7.8465e-001 -1.5435e+000 -3.6407e+000 -1.8918e+000 +2.9272e+000 +3.7819e+000 -4.0112e+000 -2.9168e+000 +7.4565e-001 -1.6342e+000 +1.5307e+000 -2.0624e+000 +4.4803e+000 +2.5411e+000 -1.8926e+000 +2.5674e+000 -2.0914e+000 -1.0291e+000 +1.4639e+000 -3.2794e+000
3049 +9.651903114e+001 +9.651903114e+001 +1.264890311e+002 +1.264890311e+002 +6.2733e-001 -1.6451e+000 -3.8604e+000 -1.9644e+000 +3.2109e+000 +3.9531e+000 -3.7444e+000 -2.6558e+000 +1.2834e+000 -1.9634e+000 +1.8467e+000 -1.9173e+000 +4.4540e+000 +2.3557e+000 -1.6147e+000 +2.5490e+000 -2.1467e+000 -1.3815e+000 +1.3542e+000 -3.2083e+000
3672 +6.245566458e+001 +6.245566458e+001 +9.242566458e+001 +9.242566458e+001 +5.2023e-001 -1.6601e+000 -3.8972e+000 -1.8221e+000 +3.2224e+000 +3.9483e+000 -3.6715e+000 -2.5178e+000 +1.4808e+000 -1.7016e+000 +1.8339e+000 -1.9781e+000 +4.4492e+000 +2.5837e+000 -1.6090e+000 +2.5548e+000 -2.1446e+000 -1.6457e+000 +1.3251e+000 -3.1649e+000
4200 +3.948125577e+001 +3.948125577e+001 +6.945125577e+001 +6.945125577e+001 +5.0053e-001 -1.6551e+000 -3.8144e+000 -1.8455e+000 +3.1950e+000 +3.8207e+000 -3.7477e+000 -2.5145e+000 +1.3035e+000 -1.6781e+000 +1.6690e+000 -2.0476e+000 +4.3787e+000 +2.5328e+000 -1.6319e+000 +2.5274e+000 -2.2126e+000 -1.5977e+000 +1.3640e+000 -3.0894e+000
4663 +2.467535233e+001 +2.467535233e+001 +5.464535233e+001 +5.464535233e+001 +5.0379e-001 -1.6561e+000 -3.8084e+000 -1.8386e+000 +3.1971e+000 +3.7404e+000 -3.6923e+000 -2.4952e+000 +1.3103e+000 -1.6400e+000 +1.6962e+000 -2.0644e+000 +4.2856e+000 +2.5161e+000 -1.6260e+000 +2.5719e+000 -2.1829e+000 -1.6240e+000 +1.3670e+000 -3.0728e+000
5448 +1.583051117e+001 +1.583051117e+001 +4.580051117e+001 +4.580051117e+001 +5.4304e-001 -1.6615e+000 -3.8066e+000 -1.8174e+000 +3.1665e+000 +3.7537e+000 -3.6505e+000 -2.4396e+000 +1.3133e+000 -1.6283e+000 +1.7139e+000 -2.0556e+000 +4.2770e+000 +2.5004e+000 -1.6169e+000 +2.5840e+000 -2.2002e+000 -1.6619e+000 +1.3728e+000 -3.0549e+000
6328 +9.996321457e+000 +9.996321457e+000 +3.996632146e+001 +3.996632146e+001 +5.6228e-001 -1.6630e+000 -3.8190e+000 -1.8152e+000 +3.1738e+000 +3.7603e+000 -3.6711e+000 -2.4303e+000 +1.3217e+000 -1.6495e+000 +1.7194e+000 -2.0439e+000 +4.2597e+000 +2.5042e+000 -1.6158e+000 +2.5951e+000 -2.1892e+000 -1.6556e+000 +1.3879e+000 -3.0537e+000
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.375118644e+003 +3.375118644e+003 +3.323408644e+003 +3.323408644e+003 -3.3824e+000 -2.8410e+000 -1.6366e+000 +2.8531e+000 +4.2439e+000 -2.4934e+000 +1.8680e+000 +2.1659e+000 +2.6717e+000 +1.7144e+000 +2.1274e+000 -1.8052e+000 -1.7275e+000 -2.8425e+000 -3.2536e+000 -1.3466e+000 -3.3198e+000 +3.0236e+000 +4.5812e+000 +2.0858e+000
73 +2.352243837e+003 +2.352243837e+003 +2.300533837e+003 +2.300533837e+003 +3.7702e+000 -1.7259e+000 -2.0897e+000 +1.3198e+000 -1.4949e+000 -1.4392e+000 -3.9141e+000 -6.0160e-001 -3.3569e+000 -2.2014e+000 +1.7453e+000 -2.0256e+000 -8.3614e-002 -2.1771e+000 -2.7110e+000 -4.5992e-001 -3.4118e-001 -1.6139e+000 -2.1851e+000 +1.3757e+000
314 +1.506774808e+003 +1.506774808e+003 +1.455064808e+003 +1.455064808e+003 +3.4987e+000 +6.7695e-002 -6.0980e+000 -2.5530e+000 +3.4925e-001 -5.7412e-001 -5.1263e+000 +1.9598e+000 -2.4248e+000 +1.7580e+000 +4.9571e+000 +1.6731e+000 -1.8749e+000 -2.1780e+000 -6.9357e-002 -1.1047e+000 -3.3402e+000 -8.9719e-001 -5.1740e-001 +2.9823e+000
708 +9.945143446e+002 +9.945143446e+002 +9.428043446e+002 +9.428043446e+002 +4.1774e+000 +1.5433e+000 -3.6904e+000 -2.2037e+000 +1.1534e-001 +4.9117e-001 -3.9982e+000 +1.5673e+000 -2.5761e+000 +1.5359e+000 +3.6316e+000 +1.0928e+000 +1.3245e-001 +4.3275e-001 -8.7076e-001 -5.2926e-001 -2.9142e+000 +1.7504e+000 +7.3305e-001 +3.7637e+000
1324 +6.098016057e+002 +6.098016057e+002 +5.580916057e+002 +5.580916057e+002 +3.5027e+000 +1.4633e+000 -4.5614e+000 -3.5971e+000 +2.2517e+000 +8.0150e-001 -4.3534e+000 +2.0393e+000 -3.5944e+000 -2.4725e-001 +3.6758e+000 +1.9379e+000 +2.9777e+000 -1.5379e-001 -3.0523e+000 +3.1203e+000 -3.5264e+000 +1.9402e+000 +1.0147e+000 +2.6464e+000
1639 +3.384450764e+002 +3.384450764e+002 +2.867350764e+002 +2.867350764e+002 +2.7976e+000 +2.4784e+000 -3.2198e+000 -3.4241e+000 +1.2849e+000 +1.1596e+000 -3.5205e+000 +2.2020e+000 -3.8614e+000 +6.3624e-001 +3.6170e+000 +1.9927e+000 +3.3218e+000 +2.7483e-001 -3.2972e+000 +3.5511e+000 -3.9130e+000 +2.5317e+000 +8.6768e-001 +3.2939e+000
2030 +2.470013088e+002 +2.470013088e+002 +1.952913088e+002 +1.952913088e+002 +2.6497e+000 +2.6118e+000 -3.0626e+000 -3.8679e+000 +6.1563e-001 +1.4072e+000 -3.8031e+000 +2.5526e+000 -4.0707e+000 +1.1726e-001 +4.0276e+000 +2.3889e+000 +3.2602e+000 +9.7049e-002 -3.0814e+000 +3.4583e+000 -4.4723e+000 +2.9640e+000 +1.2335e+000 +2.9398e+000
2516 +1.576526313e+002 +1.576526313e+002 +1.059426313e+002 +1.059426313e+002 +2.8497e+000 +2.5732e+000 -3.1552e+000 -4.0272e+000 +8.3454e-001 +1.4282e+000 -3.7855e+000 +2.7873e+000 -3.3081e+000 +2.5274e-001 +3.8387e+000 +2.4504e+000 +3.3535e+000 +6.2547e-002 -3.1933e+000 +3.1674e+000 -4.7474e+000 +3.7021e+000 +1.3583e+000 +3.4619e+000
2938 +9.836703945e+001 +9.836703945e+001 +4.665703945e+001 +4.665703945e+001 +2.7742e+000 +2.6254e+000 -3.5354e+000 -4.0085e+000 +1.0994e+000 +1.6586e+000 -3.5205e+000 +2.8044e+000 -3.2320e+000 +3.9721e-001 +3.9247e+000 +2.0257e+000 +3.1104e+000 +8.5787e-002 -3.2549e+000 +3.2396e+000 -4.4404e+000 +3.6018e+000 +1.4485e+000 +3.6027e+000
3556 +5.928705832e+001 +5.928705832e+001 +7.577058318e+000 +7.577058318e+000 +2.7265e+000 +2.8324e+000 -3.4833e+000 -3.8168e+000 +1.1664e+000 +1.6074e+000 -3.4778e+000 +2.9129e+000 -3.4322e+000 +3.2502e-001 +3.9523e+000 +2.0511e+000 +3.0534e+000 +1.8316e-001 -3.2557e+000 +3.0170e+000 -4.4288e+000 +3.5042e+000 +1.6440e+000 +3.3193e+000
